draft_name,document_found,recorded_group_name,recorded_group_acronym,recorded_group_type,is_recorded_wg,is_individual_submissions,filename_wg_candidates
draft-ietf-ppvpn-rfc2917bis,1,Provider Provisioned Virtual Private Networks,ppvpn,wg,1,0,ppvpn
draft-ietf-ppvpn-tc-mib,1,Provider Provisioned Virtual Private Networks,ppvpn,wg,1,0,ppvpn
draft-ietf-ppvpn-vr-mib,1,Provider Provisioned Virtual Private Networks,ppvpn,wg,1,0,ppvpn
draft-ietf-pquip-hbs-state,1,Post-Quantum Use In Protocols,pquip,wg,1,0,pquip
draft-ietf-pquip-hybrid-signature-spectrums,1,Post-Quantum Use In Protocols,pquip,wg,1,0,pquip
draft-ietf-pquip-pqc-engineers,1,Post-Quantum Use In Protocols,pquip,wg,1,0,pquip
draft-ietf-pquip-pqc-hsm-constrained,1,Post-Quantum Use In Protocols,pquip,wg,1,0,pquip
draft-ietf-pquip-pqt-hybrid-terminology,1,Post-Quantum Use In Protocols,pquip,wg,1,0,pquip
draft-ietf-precis-7564bis,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis
draft-ietf-precis-7613bis,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis
draft-ietf-precis-7700bis,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis
draft-ietf-precis-framework,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis
draft-ietf-precis-mappings,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis
draft-ietf-precis-nickname,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis
draft-ietf-precis-problem-statement,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis;problem
draft-ietf-precis-saslprepbis,1,Preparation and Comparison of Internationalized Strings,precis,wg,1,0,precis
draft-ietf-prim-server,1,Presence and Instant Messaging Protocol,prim,wg,1,0,prim
draft-ietf-printmib-finishing,1,Printer MIB,printmib,wg,1,0,printmib
draft-ietf-printmib-job-monitor,1,Printer MIB,printmib,wg,1,0,printmib
draft-ietf-printmib-job-protomap,1,Printer MIB,printmib,wg,1,0,printmib
draft-ietf-printmib-mib-info,1,Printer MIB,printmib,wg,1,0,printmib
draft-ietf-printmib-printer-mib,1,Printer MIB,printmib,wg,1,0,printmib
draft-ietf-privacypass-arc-crypto,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-arc-protocol,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-architecture,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-auth-scheme,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-auth-scheme-extensions,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-batched-tokens,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-consistency-mirror,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-expiration-extension,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-http-api,1,Privacy Pass,privacypass,wg,1,0,http;privacypass
draft-ietf-privacypass-key-consistency,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-protocol,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-public-metadata-issuance,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-privacypass-rate-limit-tokens,1,Privacy Pass,privacypass,wg,1,0,privacypass
draft-ietf-problem-issue-statement,1,Problem Statement,problem,wg,1,0,problem
draft-ietf-problem-process,1,Problem Statement,problem,wg,1,0,problem
draft-ietf-procon-2026bis,1,Process Document Consolidation,procon,wg,1,0,procon
draft-ietf-procon-2418bis,1,Process Document Consolidation,procon,wg,1,0,procon
draft-ietf-proto-ad-comments-pilot,1,Individual Submissions,none,individ,0,1,
draft-ietf-proto-iab-irtf-tracker-ext,1,General Area,gen,area,0,0,
draft-ietf-proto-proto-adviser,1,Individual Submissions,none,individ,0,1,
draft-ietf-proto-shepherding,1,Individual Submissions,none,individ,0,1,
draft-ietf-proto-wgchair-discuss-pilot,1,Individual Submissions,none,individ,0,1,
draft-ietf-proto-wgchair-doc-shepherding,1,General Area,gen,area,0,0,
draft-ietf-proto-wgchair-tracker-ext,1,General Area,gen,area,0,0,
draft-ietf-proto-wgdocument-states,1,General Area,gen,area,0,0,
draft-ietf-provreg-dn-defn,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-epp,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-epp-beep,1,Provisioning Registry Protocol,provreg,wg,1,0,beep;provreg
draft-ietf-provreg-epp-contact,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-epp-container,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-epp-domain,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-epp-ext,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-epp-host,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-epp-tcp,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-provreg-grrp-reqs,1,Provisioning Registry Protocol,provreg,wg,1,0,provreg
draft-ietf-psamp-framework,1,Packet Sampling,psamp,wg,1,0,psamp
draft-ietf-psamp-info,1,Packet Sampling,psamp,wg,1,0,psamp
draft-ietf-psamp-mib,1,Packet Sampling,psamp,wg,1,0,psamp
draft-ietf-psamp-protocol,1,Packet Sampling,psamp,wg,1,0,psamp
draft-ietf-psamp-sample-tech,1,Packet Sampling,psamp,wg,1,0,psamp
draft-ietf-ptomaine-bgp-redistribution,1,Prefix Taxonomy Ongoing Measurement & Inter Network Experiment,ptomaine,wg,1,0,bgp;ptomaine
draft-ietf-ptomaine-nopeer,1,Prefix Taxonomy Ongoing Measurement & Inter Network Experiment,ptomaine,wg,1,0,ptomaine
draft-ietf-ptopomib-mib,1,Physical Topology MIB,ptopomib,wg,1,0,ptopomib
draft-ietf-ptopomib-pdp,1,Physical Topology MIB,ptopomib,wg,1,0,ptopomib
draft-ietf-pwe3-aii-aggregate,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-arch,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-atm-encap,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-cbit-negotiation,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-cell-transport,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-cep-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-cesopsn,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-congcons,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,pwe3
draft-ietf-pwe3-congestion-frmwk,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-control-protocol,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-cw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-dynamic-ms-pw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-endpoint-fast-protection,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,pwe3
draft-ietf-pwe3-enet-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-ethernet-encap,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-fat-pw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-fc-encap,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-fc-flow,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-fcs-retention,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-fragmentation,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-frame-relay,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-framework,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-hdlc-ppp-encap-mpls,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,mpls;ppp;pwe3
draft-ietf-pwe3-iana-allocation,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-iccp,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-iccp-stp,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,pwe3
draft-ietf-pwe3-ldp-aii-reachability,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-mpls-eth-oam-iwk,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,mpls;pwe3
draft-ietf-pwe3-mpls-tp-cv-adv,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,mpls;pwe3
draft-ietf-pwe3-mpls-tp-gal-in-pw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,mpls;pwe3
draft-ietf-pwe3-mpls-tp-ms-pw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,mpls;pwe3
draft-ietf-pwe3-mpls-tp-oam-config,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,mpls;pwe3
draft-ietf-pwe3-mpls-tp-pw-over-bidir-lsp,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,mpls;pwe3
draft-ietf-pwe3-mpls-transport,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,mpls;pwe3
draft-ietf-pwe3-ms-pw-arch,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-ms-pw-requirements,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-mspw-er,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-oam-config,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-oam-msg-map,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-p2mp-pw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-p2mp-pw-requirements,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-packet-pw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-protocol-layer,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-pw-atm-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-pw-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-pw-mpls-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,mpls;pwe3
draft-ietf-pwe3-pw-tc-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-pw-typed-wc-fec,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-pw-vccv-impl-survey-results,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-redundancy,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-redundancy-bit,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-redundancy-spe,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,pwe3
draft-ietf-pwe3-requirements,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-rfc4447bis,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,pwe3
draft-ietf-pwe3-satop,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-satop-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-segmented-pw,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-sonet,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-sonet-vt,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-static-pw-status,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-status-reduction,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-tdm-control-protocol-extensi,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-tdm-mib,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-tdm-requirements,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-tdmoip,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-vccv,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-vccv-bfd,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,bfd;pwe3
draft-ietf-pwe3-vccv-for-gal,1,Pseudowire And LDP-enabled Services,pals,wg,1,0,pwe3
draft-ietf-pwe3-vccv-impl-survey-results,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-pwe3-wildcard-pw-type,1,Pseudowire Emulation Edge to Edge,pwe3,wg,1,0,pwe3
draft-ietf-qosr-framework,1,QoS Routing,qosr,wg,1,0,qosr
draft-ietf-qresync-rfc4551bis,1,IMAP QRESYNC Extension,qresync,wg,1,0,qresync
draft-ietf-qresync-rfc5162bis,1,IMAP QRESYNC Extension,qresync,wg,1,0,qresync
draft-ietf-quic-ack-frequency,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-address-discovery,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-applicability,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-bit-grease,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-datagram,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-extended-key-update,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-http,1,QUIC,quic,wg,1,0,http;quic
draft-ietf-quic-invariants,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-load-balancers,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-manageability,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-multipath,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-qcram,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-qlog-h3-events,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-qlog-main-schema,1,QUIC,quic,wg,1,0,quic;schema
draft-ietf-quic-qlog-quic-events,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-qmux,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-qpack,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-receive-ts,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-recovery,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-reliable-stream-reset,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-retry-offload,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-spin-exp,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-tls,1,QUIC,quic,wg,1,0,quic;tls
draft-ietf-quic-transport,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-v2,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-version-aliasing,1,QUIC,quic,wg,1,0,quic
draft-ietf-quic-version-negotiation,1,QUIC,quic,wg,1,0,quic
draft-ietf-radext-bigger-packets,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-chargeable-user-id,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-coa-proxy,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-crypto-agility-requirements,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-datatypes,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-dekok-radius-ipfix,1,Individual Submissions,none,individ,0,1,ipfix;radext;radius
draft-ietf-radext-delegated-prefix,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-deprecating-radius,1,RADIUS EXTensions,radext,wg,1,0,radext;radius
draft-ietf-radext-design,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-digest-auth,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-dtls,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-dynamic-discovery,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-dynauth-client-mib,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-dynauth-server-mib,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-extended-attributes,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-filter,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-filter-rules,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-fixes,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-ieee802,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-ieee802ext,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-ip-port-radius-ext,1,RADIUS EXTensions,radext,wg,1,0,radext;radius
draft-ietf-radext-ipv6-access,1,RADIUS EXTensions,radext,wg,1,0,ipv6;radext
draft-ietf-radext-management-authorization,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-nai,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-populating-eapidentity,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-radius-extensions,1,RADIUS EXTensions,radext,wg,1,0,radext;radius
draft-ietf-radext-radius-fragmentation,1,RADIUS EXTensions,radext,wg,1,0,radext;radius
draft-ietf-radext-radiusdtls-bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-radiusv11,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-radsec,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-reverse-coa,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-review-radius,1,RADIUS EXTensions,radext,wg,1,0,radext;radius
draft-ietf-radext-rfc2486bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-rfc2618bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-rfc2619bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-rfc2620bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-rfc2621bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-rfc3576bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-rfc4590bis,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-status-realm,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-status-server,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-tcp-transport,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-tls-psk,1,RADIUS EXTensions,radext,wg,1,0,radext;tls
draft-ietf-radext-tunnel-type,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radext-vlan,1,RADIUS EXTensions,radext,wg,1,0,radext
draft-ietf-radius-acc-clientmib,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-acc-servmib,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-accounting,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-accounting-v2,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-acct-interim,1,Remote Authentication Dial-In User Service,radius,wg,1,0,acct;radius
draft-ietf-radius-auth-clientmib,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-auth-servmib,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-bap,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-clientmib,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-eap,1,Remote Authentication Dial-In User Service,radius,wg,1,0,eap;radius
draft-ietf-radius-ext,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-ipsec,1,Remote Authentication Dial-In User Service,radius,wg,1,0,ipsec;radius
draft-ietf-radius-mobileip,1,Remote Authentication Dial-In User Service,radius,wg,1,0,mobileip;radius
draft-ietf-radius-ms-ba-attr,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-ms-vsa,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-mschap-attr,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-radius,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-radius-v2,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-saltencrypt,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-servmib,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-tunnel-acct,1,Remote Authentication Dial-In User Service,radius,wg,1,0,acct;radius
draft-ietf-radius-tunnel-auth,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-radius-tunnel-imp,1,Remote Authentication Dial-In User Service,radius,wg,1,0,radius
draft-ietf-rap-access-bind,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-acct-fr-pib,1,Resource Allocation Protocol,rap,wg,1,0,acct;rap
draft-ietf-rap-auth-policy-data,1,Resource Allocation Protocol,rap,wg,1,0,policy;rap
draft-ietf-rap-cops,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-cops-client-mib,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-cops-ds,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-cops-frwk,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-cops-rsvp,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-cops-tls,1,Resource Allocation Protocol,rap,wg,1,0,rap;tls
draft-ietf-rap-feedback-fr-pib,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-feedback-frwk,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-framework,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-frameworkpib,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-modify-sender-behavior,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-new-rsvp-ext,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-pol-aux-mib,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-pr,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-rsvp-appid,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-rsvp-authsession,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-rsvp-better-identity,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-rsvp-ext,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-rsvp-identity,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-rsvp-newidentity,1,Resource Allocation Protocol,rap,wg,1,0,rap;rsvp
draft-ietf-rap-rsvppcc-pib,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-session-auth,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-signaled-priority,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-signaled-priority-v2,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-sppi,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rap-user-identity,1,Resource Allocation Protocol,rap,wg,1,0,rap
draft-ietf-rats-ar4si,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-architecture,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-concise-ta-stores,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-corim,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-coserv,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-daa,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-ear,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-eat,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-eat-measured-component,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-eat-media-type,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-endorsements,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-epoch-markers,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-evidence-trans,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats;trans
draft-ietf-rats-msg-wrap,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-multi-verifier,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
draft-ietf-rats-network-device-subscription,1,Remote ATtestation ProcedureS,rats,wg,1,0,rats
