lineage_id,publication_outcome,lineage_revision_count,lineage_activity_duration_years,lineage_length,wg_assignment,wg_count,author_count,organisation_count,cross_organisation,affiliation_mapped_records,affiliation_unresolved_records
draft-yangcan-cloud-intelligence-web-platform,Ongoing,1,0.0,1,No recorded WG,0,4,0,False,0,4
draft-yangcan-core-web-software-built-in-cloud,Unsuccessful,5,2.078028747433265,1,No recorded WG,0,5,0,False,0,5
draft-yangcan-ietf-data-migration-standards,Unsuccessful,5,1.9575633127994525,1,No recorded WG,0,5,1,False,1,4
draft-yangh-cso-oaas,Unsuccessful,15,6.499657768651608,1,No recorded WG,0,6,1,False,3,3
draft-yangshi-capwap-802dot11-mib,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-yangshi-capwap-base-mib,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-yanhuan-anima-policy,Unsuccessful,1,0.0,1,No recorded WG,0,5,2,True,5,0
draft-yanhuan-sfc-aggregation,Unsuccessful,1,0.0,1,No recorded WG,0,5,2,True,5,0
draft-yanjun-lbam-ipv6,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yao-agent-auth-considerations,Ongoing,2,0.3066392881587953,1,No recorded WG,0,1,1,False,1,0
draft-yao-alto-core-level-load-balancing,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-yao-anima-grasp-cats-metrics-distribution,Ongoing,1,0.0,1,No recorded WG,0,2,2,True,2,0
draft-yao-bundled-name-problem-statement,Unsuccessful,4,0.3258042436687201,1,No recorded WG,0,3,0,False,0,3
draft-yao-catalist-problem-space-analysis,Ongoing,2,0.04106776180698152,1,No recorded WG,0,2,2,True,2,0
draft-yao-cats-awareness-architecture,Ongoing,3,0.29568788501026694,1,No recorded WG,0,5,1,False,2,3
draft-yao-cats-gap-analysis,Ongoing,2,0.5366187542778919,2,No recorded WG,0,6,3,True,10,1
draft-yao-cats-ps-usecases,Ongoing,4,0.3258042436687201,1,Recorded WG,1,7,3,True,5,2
draft-yao-ccn-ddds,Unsuccessful,2,0.008213552361396304,1,No recorded WG,0,2,0,False,0,2
draft-yao-coinrg-generic-framework,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,3,1
draft-yao-dbound-dns-solution,Unsuccessful,3,0.32854209445585214,1,No recorded WG,0,3,0,False,0,3
draft-yao-dbound-identify-dns-boundary,Ongoing,2,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yao-dnsext-alias-algorithm,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-yao-dnsext-bname,Unsuccessful,7,6.414784394250513,1,No recorded WG,0,3,0,False,0,3
draft-yao-dnsext-identical-resolution,Unsuccessful,3,0.7282683093771389,1,No recorded WG,0,3,0,False,0,3
draft-yao-dnsext-msig,Unsuccessful,2,0.2026009582477755,1,No recorded WG,0,1,0,False,0,1
draft-yao-dnsop-accompanying-questions,Unsuccessful,5,1.3880903490759753,1,No recorded WG,0,4,0,False,0,4
draft-yao-dnsop-idntld-implementation,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yao-dnsop-resolverkey,Unsuccessful,2,0.07665982203969883,1,No recorded WG,0,1,0,False,0,1
draft-yao-dnsop-root-cache,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-yao-dnsop-smallzone-junk-query,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yao-dnsop-tld-names,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yao-dnsop-xname-loop,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yao-eai-deployment,Unsuccessful,4,0.7255304585900069,1,No recorded WG,0,2,0,False,0,2
draft-yao-eai-dns,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yao-eai-downgrade-tests-analysis,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-yao-eai-problem,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yao-eai-rfc5336bis,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yao-iab-special-day-for-outreach,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yao-icnrg-naming-routing,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,4,0
draft-yao-ima-smtpext,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yao-mip4-mobile-agent-proxy,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yao-opsawg-anycast-ping,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yao-pim-anycast-rp-autoconfiguration,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yao-pim-cooperation-register,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yao-regext-bundling-registration,Successful,7,0.5941136208076659,1,No recorded WG,0,6,0,False,0,5
draft-yao-regext-epp-quic,Ongoing,4,1.3579739904175223,1,Recorded WG,1,5,0,False,0,5
draft-yao-tsvwg-cco-problem-statement-and-usecases,Ongoing,1,0.0,1,No recorded WG,0,5,2,True,4,1
draft-yao-tsvwg-cco-requirement-and-analysis,Ongoing,3,0.7091033538672142,1,No recorded WG,0,7,2,True,5,2
draft-yaoyang-dutf,Ongoing,2,0.09308692676249145,1,No recorded WG,0,1,0,False,0,1
draft-yaoyuan-dnsext-idr-adr,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yasskin-httpbis-origin-signed-exchanges-impl,Unsuccessful,4,1.297741273100616,1,No recorded WG,0,2,1,False,2,0
draft-yasskin-webpackage-use-cases,Unsuccessful,6,3.619438740588638,2,Recorded WG,1,1,1,False,2,0
draft-yasskin-wpack-ecosystem-effects,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-yasuda-cache-server-selection,Unsuccessful,2,0.2655715263518138,1,No recorded WG,0,3,1,False,3,0
draft-yasuhiro-dnsop-increasing-dns-server,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yasukawa-l3vpn-p2mp-mcast,Unknown,0,,1,No recorded WG,0,3,1,False,1,2
draft-yasukawa-mpls-ldp-mcast-over-p2mp-lsps,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-yasukawa-mpls-mp2p-rsvpte,Unsuccessful,3,1.678302532511978,1,No recorded WG,0,2,0,False,0,2
draft-yasukawa-mpls-p2mp-lsp-ping,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yasukawa-mpls-p2mp-oam-reqs,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yasukawa-mpls-rsvp-multicast,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yasukawa-mpls-rsvp-p2mp,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yasukawa-mpls-scaling-analysis,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yasukawa-pce-p2mp-app,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-yasukawa-pce-p2mp-req,Unsuccessful,2,0.4928131416837782,1,No recorded WG,0,2,1,False,1,1
draft-yasukawa-pce-vpn-req,Unsuccessful,2,0.6680355920602327,1,No recorded WG,0,2,1,False,1,1
draft-ybai-ipv4v6-transition-practice-in-openstack,Unsuccessful,1,0.0,1,No recorded WG,0,4,2,True,4,0
draft-ybai-v6ops-ipv6-for-openstack,Unsuccessful,5,1.9876796714579055,1,No recorded WG,0,4,2,True,4,0
draft-ybam-ccamp-rfc8561bis,Ongoing,5,2.3682409308692676,2,No recorded WG,0,5,3,True,8,2
draft-ybb-ccamp-service-path-computation,Ongoing,4,1.5030800821355237,1,No recorded WG,0,5,3,True,5,0
draft-yby-netmod-usecase-of-ymc,Ongoing,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-yby-yang-model-conversion,Ongoing,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-yc-ipv6-for-ioa,Ongoing,2,0.03285420944558522,1,No recorded WG,0,2,1,False,2,0
draft-yc-nmrg-dtn-owd-measurement,Ongoing,2,0.30390143737166325,1,No recorded WG,0,2,1,False,2,0
draft-yc-v6ops-solicited-ra-unicast,Unsuccessful,2,0.04380561259411362,1,No recorded WG,0,2,2,True,2,0
draft-ycai-mboned-mvpn-deploy,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ycai-mboned-mvpn-pim-deploy,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ycai-mvpn-experience,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ychen-vc-id-asm,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-ycheng-tcpm-rtosynrtt,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ychoi-eman-energy-efficient-management,Unsuccessful,2,0.2026009582477755,1,No recorded WG,0,2,0,False,0,2
draft-ydb-rats-cca-endorsements,Ongoing,4,1.5030800821355237,1,No recorded WG,0,2,0,False,0,2
draft-ydlin-pim-sm-rp,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ye-capwap-fbsskey-distribution-ps,Unknown,0,,1,No recorded WG,0,2,1,False,2,0
draft-ye-ccamp-mw-topo-yang,Unsuccessful,3,0.6324435318275154,1,No recorded WG,0,5,2,True,3,2
draft-ye-ippm-switching-efficiency,Ongoing,3,0.0027378507871321013,1,No recorded WG,0,4,1,False,2,2
draft-ye-problems-and-requirements-of-dns-for-ioa,Ongoing,3,0.5174537987679672,1,No recorded WG,0,3,1,False,2,1
draft-ye-srv6ops-sfc-deployment,Ongoing,2,0.5585215605749486,1,No recorded WG,0,2,1,False,1,1
draft-yee-eai-pop3-scenarios,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yee-regext-simple-registration-reporting,Ongoing,2,0.09034907597535935,1,Recorded WG,1,2,0,False,0,2
draft-yee-registration-report-definition,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yee-ssh-iana-requirements,Successful,4,1.6591375770020533,1,No recorded WG,0,1,0,False,0,1
draft-yegani-gre-key-extension,Unsuccessful,1,0.0,1,No recorded WG,0,5,2,True,2,3
draft-yegin-coap-security-options,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yegin-dmm-cnet-homing,Unsuccessful,3,0.999315537303217,1,No recorded WG,0,4,0,False,0,4
draft-yegin-dmm-ondemand-mobility,Unsuccessful,4,1.675564681724846,1,Recorded WG,1,5,1,False,1,3
draft-yegin-dna-l2-hints,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yegin-eap-boot-rfc3118,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,2,1
draft-yegin-fmip-sa,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yegin-hmip-sa,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yegin-ip-mobility-orchestrator,Unsuccessful,1,0.0,1,No recorded WG,0,4,0,False,0,4
draft-yegin-l2-triggers,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yegin-mip6-aaa-fwk,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yegin-mobileip-nrouting,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yegin-pana-encr-avp,Successful,11,0.8870636550308009,1,No recorded WG,0,2,0,False,0,2
draft-yegin-pana-unspecified-addr,Unsuccessful,6,1.9383983572895278,1,No recorded WG,0,4,1,False,1,3
draft-yegin-unap-snard,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yeh-dhc-dhcpv6-authorization-opt,Unsuccessful,2,0.13963039014373715,1,No recorded WG,0,3,1,False,1,2
draft-yeh-dhc-dhcpv6-prefix-pool-opt,Unsuccessful,8,1.7960301163586585,1,No recorded WG,0,4,2,True,2,2
draft-yeh-ima-utf8headers,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yeh-radext-dual-stack-access,Unsuccessful,2,0.06023271731690623,1,No recorded WG,0,2,1,False,2,0
draft-yeh-radext-ext-dual-stack-access,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-yeh-radext-ext-traffic-statistics,Unsuccessful,4,0.9582477754962354,1,No recorded WG,0,2,1,False,1,1
draft-yeoh-tldhere,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yerazunis-spamfilt-inoculation,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yergeau-rfc2279bis,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-yergeau-utf8,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-yergeau-utf8-rev,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-yeung-icmp-vnet,Unsuccessful,2,0.621492128678987,1,No recorded WG,0,1,1,False,1,0
draft-yeung-netmod-ospf,Unsuccessful,3,0.9801505817932923,1,No recorded WG,0,5,2,True,4,1
draft-yeung-ospf-traffic,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yevstifeyev-abnf-separated-lists,Unsuccessful,5,0.030116358658453114,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-disclosure-relation,Successful,3,0.1998631074606434,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-eudp,Unsuccessful,9,0.405201916495551,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-foobar-to-historic,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-ftp-iri,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-ftp-uri-scheme,Unsuccessful,9,0.34496919917864477,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-genarea-historic,Unsuccessful,4,0.10130047912388775,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-hcitp,Unsuccessful,10,0.10677618069815195,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-hctp,Unsuccessful,7,0.05475701574264202,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-http-headers-not-recognized,Unsuccessful,12,0.12867898699520877,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-httpbis-http-warning-registry,Unsuccessful,2,0.07665982203969883,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-ion-report,Successful,8,0.4271047227926078,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-ipv4-options-class-informational,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-ipv4-options-classes-registry,Unsuccessful,2,0.01642710472279261,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-irtp-iana,Unsuccessful,2,0.0027378507871321013,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-netblt-iana,Unsuccessful,2,0.008213552361396304,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-pop-wrong-state,Unsuccessful,3,0.02190280629705681,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-pops-uri-scheme,Unsuccessful,4,0.14510609171800137,1,No recorded WG,0,2,0,False,0,2
draft-yevstifeyev-pre-ietf-rfc-classifying-p1,Unsuccessful,2,0.0027378507871321013,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-pre-ietf-rfc-classifying-p2,Unsuccessful,2,0.0027378507871321013,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-rdp-ports-registry,Unsuccessful,3,0.030116358658453114,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-rfc862bis-echo,Unsuccessful,2,0.07939767282683094,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-rlogin-uri,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-tn3270-uri,Successful,19,0.3613963039014374,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-tsvwg-irtp-to-historic,Unsuccessful,2,0.0027378507871321013,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-vcarddav-version,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-view-source-uri,Unsuccessful,2,0.02190280629705681,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-whois-rfc3912bis,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yevstifeyev-xri-uri-rsrv,Unsuccessful,4,0.3860369609856263,1,No recorded WG,0,3,0,False,0,3
draft-ygb-ivy-passive-network-inventory,Ongoing,6,1.593429158110883,1,No recorded WG,0,5,2,True,2,3
draft-yhb-6man-nd-improvement,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yhb-6man-ra-privacy-flag,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yhb-6man-slaac-improvement,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yhkim-dmm-enhanced-anchoring,Unsuccessful,6,1.6974674880219027,1,No recorded WG,0,2,0,False,0,2
draft-yi-cats-hierarchical-metric-distribution,Ongoing,3,1.5222450376454484,1,No recorded WG,0,2,1,False,2,0
draft-yi-cats-hybrid-solution,Ongoing,4,0.758384668035592,1,No recorded WG,0,3,2,True,3,0
draft-yi-idr-bgp-fs-edge-service-metadata,Ongoing,6,2.724161533196441,1,No recorded WG,0,3,2,True,3,0
draft-yi-loadngct,Unsuccessful,3,0.971937029431896,1,No recorded WG,0,2,0,False,0,2
draft-yi-loadngsmartrreq,Unsuccessful,3,0.971937029431896,1,No recorded WG,0,2,0,False,0,2
draft-yi-manet-odmrp,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yi-manet-olsrv2-multipath,Unsuccessful,3,0.06844626967830253,1,No recorded WG,0,2,0,False,0,2
draft-yi-manet-pc,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yi-manet-reactive-jitter,Unsuccessful,5,1.4893908281998631,1,No recorded WG,0,3,0,False,0,3
draft-yi-manet-smf-sec-threats,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-yiakoumis-network-tokens,Ongoing,3,0.5174537987679672,1,No recorded WG,0,3,0,False,0,3
draft-yin-milp-rwa-otn,Ongoing,17,7.449691991786447,1,No recorded WG,0,5,1,False,1,4
draft-yin-rwa-osnr,Unsuccessful,10,4.073921971252567,1,No recorded WG,0,5,0,False,0,5
draft-yin-sdn-sdni,Unsuccessful,1,0.0,1,No recorded WG,0,6,1,False,3,3
draft-yin-traceroute-ipmpls,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,4,0
draft-yin-tsvwg-ipflow-pathtrace-ps,Unsuccessful,2,0.2683093771389459,1,No recorded WG,0,3,1,False,3,0
draft-yiu-dhc-dhcpv6-sa,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,3,1
draft-yizhou-anima-ip-to-access-control-groups,Ongoing,3,0.3860369609856263,1,No recorded WG,0,3,1,False,3,0
draft-yizhou-anima-l2-acp-based-ani,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-yizhou-nvo3-hpvr2nve-cp-req,Unsuccessful,1,0.0,1,No recorded WG,0,5,3,True,4,1
draft-yizhou-nvo3-vlan-config-in-split-nve,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yizhou-trill-active-active-connection-prob,Unsuccessful,3,0.5941136208076659,1,Recorded WG,1,6,3,True,5,1
draft-yizhou-trill-arp-optimization,Unsuccessful,2,0.30116358658453113,1,Recorded WG,1,5,1,False,3,2
draft-yizhou-trill-multi-destination-ping,Unsuccessful,3,0.6872005475701575,1,No recorded WG,0,4,2,True,3,1
draft-yizhou-trill-tc-awareness,Unsuccessful,4,1.3716632443531827,1,No recorded WG,0,5,1,False,2,3
draft-yizhou-trill-traceable-oam,Unsuccessful,1,0.0,1,No recorded WG,0,5,2,True,4,1
draft-yizhou-trill-tree-selection,Unsuccessful,5,2.9897330595482545,1,No recorded WG,0,8,3,True,6,2
draft-yl-agent-id-requirements,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yl-bmwg-cats,Ongoing,5,0.9582477754962354,1,No recorded WG,0,6,4,True,5,1
draft-yl-cats-data-model,Ongoing,7,1.943874058863792,1,No recorded WG,0,5,2,True,3,2
draft-yl-radext-quic-transport,Ongoing,5,1.1909650924024642,1,No recorded WG,0,3,1,False,2,1
draft-yl-savnet-icmp-extension,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-ylee-protection-occ,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yli-idmr-source-proxy,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ylianttila-isl-prot-req,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-ylitalo-multi6-wimp,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yliteo-mobileip-paid,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-ylonen-spki-binary,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ylonen-ssh-protocol,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ylonen-sshkeybcp,Unsuccessful,2,0.12046543463381246,1,No recorded WG,0,2,0,False,0,2
draft-ylz-ospf-lsdb-sync-group,Unsuccessful,2,0.6516084873374401,1,No recorded WG,0,3,1,False,3,0
draft-ymbk-6bone-arpa-delegation,Successful,0,,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-6to4-arpa-delegation,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-8210bis,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-9020-update,Ongoing,1,0.0,1,No recorded WG,0,4,2,True,2,2
draft-ymbk-aplusp,Successful,11,2.5900068446269677,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-arch-guidelines,Successful,0,,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-bgp-extended-messages,Unsuccessful,3,0.10677618069815195,1,No recorded WG,0,3,2,True,2,1
draft-ymbk-bgp-origin-validation-mib,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,1,3
draft-ymbk-bgpsec-ops,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-bgpsec-reqs,Unsuccessful,3,0.09856262833675565,1,No recorded WG,0,3,1,False,1,2
draft-ymbk-bgpsec-rtr-rekeying,Unsuccessful,1,0.0,1,Recorded WG,1,3,1,False,1,2
draft-ymbk-dns-choices,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-ymbk-downref,Successful,0,,1,No recorded WG,0,2,1,False,1,1
draft-ymbk-enum-trip,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-ymbk-ghostbusters,Unsuccessful,2,0.24093086926762491,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-grow-bgp-collector-communities,Unsuccessful,3,6.455852156057495,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-grow-blackholing,Unsuccessful,2,0.1697467488021903,1,No recorded WG,0,5,1,False,1,4
draft-ymbk-grow-wkc-behavior,Unsuccessful,4,0.31211498973305957,1,No recorded WG,0,4,3,True,3,1
draft-ymbk-idr-bgp-eotr-policy,Unsuccessful,3,1.0130047912388775,1,No recorded WG,0,4,0,False,0,4
draft-ymbk-idr-isp-border,Unsuccessful,3,1.0047912388774811,1,No recorded WG,0,5,0,False,0,5
draft-ymbk-idr-l3nd,Ongoing,8,3.9534565366187544,2,No recorded WG,0,5,0,False,0,10
draft-ymbk-idr-l3nd-ulpc,Ongoing,8,1.2758384668035592,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-idr-rs-bfd,Unsuccessful,2,0.12867898699520877,1,Recorded WG,1,5,1,False,2,3
draft-ymbk-ip6-arpa-delegation,Successful,0,,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-itld-admin,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-ymbk-l3vpn-origination,Unsuccessful,3,0.019164955509924708,1,No recorded WG,0,5,2,True,4,1
draft-ymbk-lsvr-discovery-req,Unsuccessful,4,1.136208076659822,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-lsvr-l3dl-signing,Ongoing,2,0.5284052019164955,1,Recorded WG,1,2,0,False,0,2
draft-ymbk-lsvr-l3dl-ulpc,Unsuccessful,4,1.0266940451745379,1,Recorded WG,1,2,0,False,0,2
draft-ymbk-lsvr-l3nd-ulpc,Ongoing,1,0.0,1,No recorded WG,0,4,0,False,0,4
draft-ymbk-lsvr-lsoe,Unsuccessful,4,0.648870636550308,1,Recorded WG,1,3,0,False,0,3
draft-ymbk-lta-use-cases,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-no-subnet-anycast,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-obscurity,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-ymbk-opcode-discover,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-ymbk-opsawg-finding-geofeeds,Ongoing,5,0.11498973305954825,1,No recorded WG,0,4,2,True,2,2
draft-ymbk-opsawg-rpsl-extref,Ongoing,3,0.04654346338124572,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-rfd-usable,Unsuccessful,3,0.7967145790554415,1,No recorded WG,0,5,1,False,2,3
draft-ymbk-rpki-grandparenting,Unsuccessful,5,1.6646132785763177,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-rpki-origin-ops,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-rpki-rov-timing,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-ymbk-rpki-rtr-impl,Unsuccessful,2,0.01642710472279261,1,Recorded WG,1,5,2,True,2,3
draft-ymbk-rpki-rtr-keys,Unsuccessful,2,0.487337440109514,1,No recorded WG,0,3,1,False,1,2
draft-ymbk-rpki-rtr-protocol,Unsuccessful,6,1.3442847364818618,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-rpki-rtr-protocol-mib,Unsuccessful,3,0.3258042436687201,1,No recorded WG,0,4,1,False,1,3
draft-ymbk-sidr-transfer,Unsuccessful,2,0.13963039014373715,1,No recorded WG,0,4,0,False,0,4
draft-ymbk-sidrops-6486bis,Ongoing,1,0.0,1,No recorded WG,0,4,0,False,0,3
draft-ymbk-sidrops-8210bis,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-sidrops-ov-clarify,Unsuccessful,2,0.07118412046543464,1,No recorded WG,0,1,0,False,0,1
draft-ymbk-sidrops-ov-egress,Unsuccessful,2,0.4024640657084189,1,No recorded WG,0,3,2,True,2,1
draft-ymbk-sidrops-ov-signal,Unsuccessful,4,1.0157426420260096,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-sidrops-rov-no-rr,Ongoing,3,0.008213552361396304,1,No recorded WG,0,4,0,False,0,4
draft-ymbk-sidrops-rpki-has-no-identity,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-ymbk-sidrops-rpki-rov-timing,Ongoing,1,0.0,1,No recorded WG,0,4,2,True,2,2
draft-ymbk-sidrops-transfer,Ongoing,1,0.0,1,No recorded WG,0,4,0,False,0,4
draft-ymbk-std39-historic,Successful,0,,1,No recorded WG,0,3,1,False,1,2
draft-ymbk-ta-publication,Unsuccessful,1,0.0,1,No recorded WG,0,5,0,False,0,5
draft-ymbk-termroom-op,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-ymg-opsawg-service-deployment-with-alto-cats,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,1,2
