rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,complete_revision_count,first_recorded_submission,last_recorded_submission,family_draft_count,maximum_lineage_depth,final_draft_revision_count,predecessor_revision_count,recorded_development_days
/api/v1/doc/document/rfc5094/,5094,rfc5094,Mobile IPv6 Vendor Specific Option,2007-12-18 01:03:50+00:00,2007,/api/v1/doc/document/draft-ietf-mip6-vsm/,2,2007-09-24,2007-10-05,2,1,2,0,85
/api/v1/doc/document/rfc5096/,5096,rfc5096,Mobile IPv6 Experimental Messages,2007-12-18 01:03:58+00:00,2007,/api/v1/doc/document/draft-ietf-mip6-experimental-messages/,2,2007-09-24,2007-10-05,2,1,2,0,85
/api/v1/doc/document/rfc5133/,5133,rfc5133,Terminal Endpoint Identifier (TEI) Query Request Number Change,2007-12-21 22:59:20+00:00,2007,/api/v1/doc/document/draft-ietf-sigtran-rfc4233update/,1,2007-11-03,2007-11-03,2,1,1,0,48
/api/v1/doc/document/rfc5039/,5039,rfc5039,The Session Initiation Protocol (SIP) and Spam,2008-01-05 00:06:11+00:00,2008,/api/v1/doc/document/draft-ietf-sipping-spam/,1,2007-07-08,2007-07-08,1,0,1,0,181
/api/v1/doc/document/rfc5097/,5097,rfc5097,MIB for the UDP-Lite protocol,2008-01-26 00:35:21+00:00,2008,/api/v1/doc/document/draft-ietf-tsvwg-udplite-mib/,2,2007-10-11,2007-10-29,2,1,2,0,107
/api/v1/doc/document/rfc5104/,5104,rfc5104,Codec Control Messages in the RTP Audio-Visual Profile with Feedback (AVPF),2008-02-23 01:11:25+00:00,2008,/api/v1/doc/document/draft-ietf-avt-avpf-ccm/,3,2007-07-06,2007-10-26,2,1,3,0,232
/api/v1/doc/document/rfc5106/,5106,rfc5106,The Extensible Authentication Protocol-Internet Key Exchange Protocol version 2 (EAP-IKEv2) Method,2008-02-15 02:10:41+00:00,2008,/api/v1/doc/document/draft-tschofenig-eap-ikev2/,1,2007-09-27,2007-09-27,1,0,1,0,141
/api/v1/doc/document/rfc5107/,5107,rfc5107,DHCP Server Identifier Override Suboption,2008-02-07 23:33:43+00:00,2008,/api/v1/doc/document/draft-ietf-dhc-server-override/,1,2007-11-16,2007-11-16,1,0,1,0,83
/api/v1/doc/document/rfc5110/,5110,rfc5110,Overview of the Internet Multicast Routing Architecture,2008-02-01 00:32:23+00:00,2008,/api/v1/doc/document/draft-ietf-mboned-routingarch/,5,2007-06-14,2007-10-17,2,1,5,0,232
/api/v1/doc/document/rfc5111/,5111,rfc5111,Experiment in Exploratory Group Formation within the Internet Engineering Task Force (IETF),2008-01-10 01:20:18+00:00,2008,/api/v1/doc/document/draft-aboba-sg-experiment/,2,2007-10-11,2007-10-22,1,0,2,0,91
/api/v1/doc/document/rfc5113/,5113,rfc5113,Network Discovery and Selection Problem,2008-01-26 00:36:04+00:00,2008,/api/v1/doc/document/draft-ietf-eap-netsel-problem/,1,2007-11-16,2007-11-16,1,0,1,0,71
/api/v1/doc/document/rfc5114/,5114,rfc5114,Additional Diffie-Hellman Groups for Use with IETF Standards,2008-01-26 00:35:40+00:00,2008,/api/v1/doc/document/draft-lepinski-dh-groups/,2,2007-11-05,2007-11-06,1,0,2,0,82
/api/v1/doc/document/rfc5117/,5117,rfc5117,RTP Topologies,2008-02-01 01:24:23+00:00,2008,/api/v1/doc/document/draft-ietf-avt-topologies/,2,2007-08-01,2007-10-26,2,1,2,0,184
/api/v1/doc/document/rfc5118/,5118,rfc5118,Session Initiation Protocol (SIP) Torture Test Messages for Internet Protocol Version 6 (IPv6),2008-02-09 01:23:31+00:00,2008,/api/v1/doc/document/draft-ietf-sipping-ipv6-torture-tests/,1,2007-10-12,2007-10-12,1,0,1,0,120
/api/v1/doc/document/rfc5121/,5121,rfc5121,Transmission of IPv6 via the IPv6 Convergence Sublayer over IEEE 802.16 Networks,2008-02-12 19:59:06+00:00,2008,/api/v1/doc/document/draft-ietf-16ng-ipv6-over-ipv6cs/,2,2007-11-11,2007-11-12,1,0,2,0,93
/api/v1/doc/document/rfc5127/,5127,rfc5127,Aggregation of Diffserv Service Classes,2008-02-23 01:11:38+00:00,2008,/api/v1/doc/document/draft-ietf-tsvwg-diffserv-class-aggr/,2,2007-10-30,2007-11-05,2,1,2,0,116
/api/v1/doc/document/rfc5128/,5128,rfc5128,State of Peer-to-Peer (P2P) Communication across Network Address Translators (NATs),2008-03-28 21:10:43+00:00,2008,/api/v1/doc/document/draft-ietf-behave-p2p-state/,2,2007-09-26,2007-11-19,2,1,2,0,184
/api/v1/doc/document/rfc5129/,5129,rfc5129,Explicit Congestion Marking in MPLS,2008-01-26 00:35:51+00:00,2008,/api/v1/doc/document/draft-ietf-tsvwg-ecn-mpls/,1,2007-10-04,2007-10-04,1,0,1,0,114
/api/v1/doc/document/rfc5130/,5130,rfc5130,A Policy Control Mechanism in IS-IS Using Administrative Tags,2008-02-12 19:59:16+00:00,2008,/api/v1/doc/document/draft-ietf-isis-admin-tags/,1,2007-11-19,2007-11-19,1,0,1,0,85
/api/v1/doc/document/rfc5135/,5135,rfc5135,IP Multicast Requirements for a Network Address Translator (NAT) and a Network Address Port Translator (NAPT),2008-02-07 23:33:31+00:00,2008,/api/v1/doc/document/draft-ietf-behave-multicast/,2,2007-10-04,2007-11-08,2,1,2,0,126
/api/v1/doc/document/rfc5137/,5137,rfc5137,ASCII Escaping of Unicode Characters,2008-02-23 01:13:06+00:00,2008,/api/v1/doc/document/draft-klensin-unicode-escapes/,4,2007-10-01,2007-11-17,1,0,4,0,145
/api/v1/doc/document/rfc5139/,5139,rfc5139,Revised Civic Location Format for Presence Information Data Format Location Object (PIDF-LO),2008-02-23 01:13:57+00:00,2008,/api/v1/doc/document/draft-ietf-geopriv-revised-civic-lo/,2,2007-10-17,2007-12-06,1,0,2,0,129
/api/v1/doc/document/rfc5141/,5141,rfc5141,A Uniform Resource Name (URN) Namespace for the International Organization for Standardization (ISO),2008-03-21 23:32:41+00:00,2008,/api/v1/doc/document/draft-goodwin-iso-urn/,1,2007-12-13,2007-12-13,1,0,1,0,99
/api/v1/doc/document/rfc5142/,5142,rfc5142,Mobility Header Home Agent Switch Message,2008-01-29 01:28:04+00:00,2008,/api/v1/doc/document/draft-ietf-mip6-ha-switch/,3,2007-10-26,2007-12-04,2,1,3,0,95
/api/v1/doc/document/rfc5144/,5144,rfc5144,A Domain Availability Check (DCHK) Registry Type for the Internet Registry Information Service (IRIS),2008-02-29 00:31:38+00:00,2008,/api/v1/doc/document/draft-ietf-crisp-iris-dchk/,2,2007-10-28,2007-11-15,1,0,2,0,124
/api/v1/doc/document/rfc5145/,5145,rfc5145,Framework for MPLS-TE to GMPLS Migration,2008-03-21 23:33:00+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-mpls-gmpls-interwork-fmwk/,2,2007-09-24,2008-01-13,2,1,2,0,179
/api/v1/doc/document/rfc5146/,5146,rfc5146,Interworking Requirements to Support Operation of MPLS-TE over GMPLS Networks,2008-03-21 23:33:25+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-mpls-gmpls-interwork-reqts/,2,2007-09-24,2008-01-13,2,1,2,0,179
/api/v1/doc/document/rfc5147/,5147,rfc5147,URI Fragment Identifiers for the text/plain Media Type,2008-04-09 21:46:19+00:00,2008,/api/v1/doc/document/draft-wilde-text-fragment/,3,2007-07-06,2007-11-01,1,0,3,0,278
/api/v1/doc/document/rfc5148/,5148,rfc5148,Jitter Considerations in Mobile Ad Hoc Networks (MANETs),2008-02-27 19:39:22+00:00,2008,/api/v1/doc/document/draft-ietf-manet-jitter/,2,2007-11-19,2007-12-04,2,1,2,0,100
/api/v1/doc/document/rfc5149/,5149,rfc5149,Service Selection for Mobile IPv6,2008-02-27 19:39:34+00:00,2008,/api/v1/doc/document/draft-korhonen-mip6-service/,4,2007-09-27,2007-12-20,1,0,4,0,153
/api/v1/doc/document/rfc5152/,5152,rfc5152,A Per-Domain Path Computation Method for Establishing Inter-Domain Traffic Engineering (TE) Label Switched Paths (LSPs),2008-02-29 00:31:58+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-inter-domain-pd-path-comp/,1,2007-11-16,2007-11-16,3,1,1,0,105
/api/v1/doc/document/rfc5154/,5154,rfc5154,IP over IEEE 802.16 Problem Statement and Goals,2008-04-09 21:46:26+00:00,2008,/api/v1/doc/document/draft-ietf-16ng-ps-goals/,2,2007-11-18,2007-12-20,2,1,2,0,143
/api/v1/doc/document/rfc5155/,5155,rfc5155,DNS Security (DNSSEC) Hashed Authenticated Denial of Existence,2008-03-06 21:57:29+00:00,2008,/api/v1/doc/document/draft-ietf-dnsext-nsec3/,1,2007-12-11,2007-12-11,1,0,1,0,86
/api/v1/doc/document/rfc5156/,5156,rfc5156,Special-Use IPv6 Addresses,2008-04-02 23:29:57+00:00,2008,/api/v1/doc/document/draft-ietf-v6ops-rfc3330-for-ipv6/,1,2008-01-15,2008-01-15,1,0,1,0,78
/api/v1/doc/document/rfc5157/,5157,rfc5157,IPv6 Implications for Network Scanning,2008-03-31 22:41:23+00:00,2008,/api/v1/doc/document/draft-ietf-v6ops-scanning-implications/,1,2007-11-19,2007-11-19,1,0,1,0,133
/api/v1/doc/document/rfc5159/,5159,rfc5159,Session Description Protocol (SDP) Attributes for Open Mobile Alliance (OMA) Broadcast (BCAST) Service and Content Protection,2008-03-18 22:11:52+00:00,2008,/api/v1/doc/document/draft-dondeti-oma-mmusic-sdp-attrs/,2,2007-10-15,2007-12-31,2,1,1,1,155
/api/v1/doc/document/rfc5160/,5160,rfc5160,Considerations of Provider-to-Provider Agreements for Internet-Scale Quality of Service (QoS),2008-03-18 22:11:39+00:00,2008,/api/v1/doc/document/draft-levis-provider-qos-agreement/,1,2007-12-06,2007-12-06,1,0,1,0,103
/api/v1/doc/document/rfc5161/,5161,rfc5161,The IMAP ENABLE Extension,2008-03-10 14:08:42+00:00,2008,/api/v1/doc/document/draft-gulbrandsen-imap-enable/,2,2007-12-14,2007-12-16,1,0,2,0,87
/api/v1/doc/document/rfc5162/,5162,rfc5162,IMAP4 Extensions for Quick Mailbox Resynchronization,2008-03-10 14:09:11+00:00,2008,/api/v1/doc/document/draft-ietf-lemonade-reconnect-client/,1,2007-09-28,2007-09-28,2,1,1,0,164
/api/v1/doc/document/rfc5163/,5163,rfc5163,Extension Formats for Unidirectional Lightweight Encapsulation (ULE) and the Generic Stream Encapsulation (GSE),2008-04-23 23:47:17+00:00,2008,/api/v1/doc/document/draft-ietf-ipdvb-ule-ext/,2,2007-11-05,2008-01-07,2,1,2,0,170
/api/v1/doc/document/rfc5164/,5164,rfc5164,Mobility Services Transport: Problem Statement,2008-03-18 22:12:16+00:00,2008,/api/v1/doc/document/draft-ietf-mipshop-mis-ps/,2,2007-11-12,2007-11-15,1,0,2,0,127
/api/v1/doc/document/rfc5166/,5166,rfc5166,Metrics for the Evaluation of Congestion Control Mechanisms,2008-03-21 23:33:41+00:00,2008,/api/v1/doc/document/draft-irtf-tmrg-metrics/,1,2007-10-06,2007-10-06,1,0,1,0,167
/api/v1/doc/document/rfc5167/,5167,rfc5167,Media Server Control Protocol Requirements,2008-03-31 22:41:28+00:00,2008,/api/v1/doc/document/draft-ietf-mediactrl-requirements/,5,2007-10-15,2008-02-24,2,1,5,0,168
/api/v1/doc/document/rfc5168/,5168,rfc5168,XML Schema for Media Control,2008-03-31 22:41:30+00:00,2008,/api/v1/doc/document/draft-levin-mmusic-xml-media-control/,2,2007-11-07,2008-02-07,1,0,2,0,145
/api/v1/doc/document/rfc5169/,5169,rfc5169,Handover Key Management and Re-Authentication Problem Statement,2008-03-31 22:41:33+00:00,2008,/api/v1/doc/document/draft-ietf-hokey-reauth-ps/,6,2007-09-28,2008-02-23,2,1,6,0,185
/api/v1/doc/document/rfc5170/,5170,rfc5170,Low Density Parity Check (LDPC) Staircase and Triangle Forward Error Correction (FEC) Schemes,2008-06-11 23:43:13+00:00,2008,/api/v1/doc/document/draft-ietf-rmt-bb-fec-ldpc/,2,2007-11-16,2008-01-23,1,0,2,0,208
/api/v1/doc/document/rfc5172/,5172,rfc5172,Negotiation for IPv6 Datagram Compression Using IPv6 Control Protocol,2008-03-28 21:10:50+00:00,2008,/api/v1/doc/document/draft-ietf-ipv6-compression-nego-v2/,1,2007-10-29,2007-10-29,1,0,1,0,151
/api/v1/doc/document/rfc5174/,5174,rfc5174,A Uniform Resource Name (URN) Namespace for the European Broadcasting Union (EBU),2008-05-08 23:15:00+00:00,2008,/api/v1/doc/document/draft-evain-ebu-urn/,1,2007-12-18,2007-12-18,1,0,1,0,142
/api/v1/doc/document/rfc5176/,5176,rfc5176,Dynamic Authorization Extensions to Remote Authentication Dial In User Service (RADIUS),2008-02-01 01:24:31+00:00,2008,/api/v1/doc/document/draft-ietf-radext-rfc3576bis/,4,2007-10-04,2007-10-21,2,1,4,0,120
/api/v1/doc/document/rfc5177/,5177,rfc5177,Network Mobility (NEMO) Extensions for Mobile IPv4,2008-04-23 23:47:21+00:00,2008,/api/v1/doc/document/draft-ietf-mip4-nemo-v4-base/,7,2007-10-29,2008-03-11,1,0,7,0,177
/api/v1/doc/document/rfc5178/,5178,rfc5178,Generic Security Service Application Program Interface (GSS-API) Internationalization and Domain-Based Service Names and Name Type,2008-05-13 21:38:35+00:00,2008,/api/v1/doc/document/draft-ietf-kitten-gssapi-domain-based-names/,3,2007-11-19,2008-01-25,1,0,3,0,176
/api/v1/doc/document/rfc5179/,5179,rfc5179,Generic Security Service Application Program Interface (GSS-API) Domain-Based Service Names Mapping for the Kerberos V GSS Mechanism,2008-05-13 21:38:39+00:00,2008,/api/v1/doc/document/draft-ietf-kitten-krb5-gssapi-domain-based-names/,2,2007-11-19,2008-01-25,1,0,2,0,176
/api/v1/doc/document/rfc5182/,5182,rfc5182,IMAP Extension for Referencing the Last SEARCH Result,2008-03-21 23:34:04+00:00,2008,/api/v1/doc/document/draft-melnikov-imap-search-res/,2,2007-12-05,2008-01-28,1,0,2,0,107
/api/v1/doc/document/rfc5183/,5183,rfc5183,Sieve Email Filtering: Environment Extension,2008-05-29 23:30:54+00:00,2008,/api/v1/doc/document/draft-freed-sieve-environment/,5,2007-10-08,2008-03-28,1,0,5,0,234
/api/v1/doc/document/rfc5185/,5185,rfc5185,OSPF Multi-Area Adjacency,2008-05-08 23:15:04+00:00,2008,/api/v1/doc/document/draft-ietf-ospf-multi-area-adj/,1,2008-04-23,2008-04-23,1,0,1,0,15
/api/v1/doc/document/rfc5187/,5187,rfc5187,OSPFv3 Graceful Restart,2008-06-11 23:43:17+00:00,2008,/api/v1/doc/document/draft-ietf-ospf-ospfv3-graceful-restart/,3,2007-10-18,2008-05-01,1,0,3,0,237
/api/v1/doc/document/rfc5188/,5188,rfc5188,RTP Payload Format for the Enhanced Variable Rate Wideband Codec (EVRC-WB) and the Media Subtype Updates for EVRC-B Codec,2008-02-27 19:39:46+00:00,2008,/api/v1/doc/document/draft-ietf-avt-rtp-evrc-wb/,4,2007-11-01,2007-12-04,2,1,4,0,118
/api/v1/doc/document/rfc5190/,5190,rfc5190,Definitions of Managed Objects for Middlebox Communication,2008-03-25 21:47:31+00:00,2008,/api/v1/doc/document/draft-ietf-midcom-mib/,2,2007-11-16,2007-12-06,2,1,2,0,130
/api/v1/doc/document/rfc5191/,5191,rfc5191,Protocol for Carrying Authentication for Network Access (PANA),2008-05-13 21:38:42+00:00,2008,/api/v1/doc/document/draft-ietf-pana-pana/,1,2007-09-06,2007-09-06,1,0,1,0,250
/api/v1/doc/document/rfc5193/,5193,rfc5193,Protocol for Carrying Authentication for Network Access (PANA) Framework,2008-05-13 21:38:46+00:00,2008,/api/v1/doc/document/draft-ietf-pana-framework/,1,2007-09-06,2007-09-06,1,0,1,0,250
/api/v1/doc/document/rfc5196/,5196,rfc5196,Session Initiation Protocol (SIP) User Agent Capability Extension to Presence Information Data Format (PIDF),2008-09-11 18:56:52+00:00,2008,/api/v1/doc/document/draft-ietf-simple-prescaps-ext/,2,2008-03-18,2008-05-14,1,0,2,0,177
/api/v1/doc/document/rfc5197/,5197,rfc5197,On the Applicability of Various Multimedia Internet KEYing (MIKEY) Modes and Extensions,2008-06-11 23:43:22+00:00,2008,/api/v1/doc/document/draft-ietf-msec-mikey-applicability/,3,2008-01-29,2008-03-31,2,1,3,0,134
/api/v1/doc/document/rfc5198/,5198,rfc5198,Unicode Format for Network Interchange,2008-03-27 21:49:56+00:00,2008,/api/v1/doc/document/draft-klensin-net-utf8/,6,2007-10-05,2008-02-10,1,0,6,0,174
/api/v1/doc/document/rfc5201/,5201,rfc5201,Host Identity Protocol,2008-04-18 23:03:14+00:00,2008,/api/v1/doc/document/draft-ietf-hip-base/,2,2007-10-02,2007-10-30,1,0,2,0,199
/api/v1/doc/document/rfc5210/,5210,rfc5210,A Source Address Validation Architecture (SAVA) Testbed and Deployment Experience,2008-06-25 23:27:15+00:00,2008,/api/v1/doc/document/draft-wu-sava-testbed-experience/,1,2008-05-13,2008-05-13,1,0,1,0,43
/api/v1/doc/document/rfc5211/,5211,rfc5211,An Internet Transition Plan,2008-07-10 23:03:13+00:00,2008,/api/v1/doc/document/draft-jcurran-v6transitionplan/,2,2008-01-30,2008-05-18,1,0,2,0,162
/api/v1/doc/document/rfc5212/,5212,rfc5212,Requirements for GMPLS-Based Multi-Region and Multi-Layer Networks (MRN/MLN),2008-07-09 23:37:12+00:00,2008,/api/v1/doc/document/draft-ietf-ccamp-gmpls-mln-reqs/,2,2007-11-07,2008-05-28,1,0,2,0,245
/api/v1/doc/document/rfc5213/,5213,rfc5213,Proxy Mobile IPv6,2008-08-13 16:36:46+00:00,2008,/api/v1/doc/document/draft-ietf-netlmm-proxymip6/,17,2007-06-18,2008-05-30,2,1,17,0,422
/api/v1/doc/document/rfc5216/,5216,rfc5216,The EAP-TLS Authentication Protocol,2008-03-21 23:34:43+00:00,2008,/api/v1/doc/document/draft-simon-emu-rfc2716bis/,2,2007-12-28,2008-01-09,1,0,2,0,84
/api/v1/doc/document/rfc5217/,5217,rfc5217,Memorandum for Multi-Domain Public Key Infrastructure Interoperability,2008-07-03 21:17:27+00:00,2008,/api/v1/doc/document/draft-shimaoka-multidomain-pki/,3,2007-12-03,2008-06-04,1,0,3,0,213
/api/v1/doc/document/rfc5218/,5218,rfc5218,What Makes for a Successful Protocol?,2008-07-18 23:39:57+00:00,2008,/api/v1/doc/document/draft-iab-protocol-success/,4,2007-11-11,2008-05-27,1,0,4,0,250
/api/v1/doc/document/rfc5220/,5220,rfc5220,Problem Statement for Default Address Selection in Multi-Prefix Environments: Operational Issues of RFC 3484 Default Rules,2008-07-15 23:06:21+00:00,2008,/api/v1/doc/document/draft-ietf-v6ops-addr-select-ps/,7,2008-01-28,2008-06-17,2,1,7,0,169
/api/v1/doc/document/rfc5221/,5221,rfc5221,Requirements for Address Selection Mechanisms,2008-07-15 23:06:24+00:00,2008,/api/v1/doc/document/draft-ietf-v6ops-addr-select-req/,2,2008-04-27,2008-05-11,1,0,2,0,79
/api/v1/doc/document/rfc5222/,5222,rfc5222,LoST: A Location-to-Service Translation Protocol,2008-08-05 22:47:16+00:00,2008,/api/v1/doc/document/draft-ietf-ecrit-lost/,4,2008-02-07,2008-05-28,2,1,4,0,180
/api/v1/doc/document/rfc5223/,5223,rfc5223,Discovering Location-to-Service Translation (LoST) Servers Using the Dynamic Host Configuration Protocol (DHCP),2008-08-05 22:47:37+00:00,2008,/api/v1/doc/document/draft-ietf-ecrit-dhc-lost-discovery/,1,2008-05-29,2008-05-29,2,1,1,0,68
/api/v1/doc/document/rfc5224/,5224,rfc5224,Diameter Policy Processing Application,2008-03-28 21:10:46+00:00,2008,/api/v1/doc/document/draft-brenner-dime-peem/,2,2007-12-15,2008-01-02,1,0,2,0,104
/api/v1/doc/document/rfc5225/,5225,rfc5225,"RObust Header Compression Version 2 (ROHCv2): Profiles for RTP, UDP, IP, ESP and UDP-Lite",2008-04-30 00:25:04+00:00,2008,/api/v1/doc/document/draft-ietf-rohc-rfc3095bis-rohcv2-profiles/,5,2007-10-02,2008-03-19,2,1,5,0,211
/api/v1/doc/document/rfc5226/,5226,rfc5226,Guidelines for Writing an IANA Considerations Section in RFCs,2008-05-19 23:36:17+00:00,2008,/api/v1/doc/document/draft-narten-iana-considerations-rfc2434bis/,1,2008-03-26,2008-03-26,1,0,1,0,54
/api/v1/doc/document/rfc5228/,5228,rfc5228,Sieve: An Email Filtering Language,2008-01-16 19:51:17+00:00,2008,/api/v1/doc/document/draft-ietf-sieve-3028bis/,1,2007-10-07,2007-10-07,1,0,1,0,101
/api/v1/doc/document/rfc5234/,5234,rfc5234,Augmented BNF for Syntax Specifications: ABNF,2008-02-01 01:24:14+00:00,2008,/api/v1/doc/document/draft-crocker-rfc4234bis/,1,2007-10-09,2007-10-09,1,0,1,0,115
/api/v1/doc/document/rfc5237/,5237,rfc5237,IANA Allocation Guidelines for the Protocol Field,2008-02-29 00:32:02+00:00,2008,/api/v1/doc/document/draft-arkko-rfc2780-proto-update/,3,2007-11-05,2008-01-08,1,0,3,0,116
/api/v1/doc/document/rfc5238/,5238,rfc5238,Datagram Transport Layer Security (DTLS) over the Datagram Congestion Control Protocol (DCCP),2008-05-29 23:31:03+00:00,2008,/api/v1/doc/document/draft-ietf-dccp-dtls/,5,2007-10-16,2008-04-14,2,1,5,0,226
/api/v1/doc/document/rfc5239/,5239,rfc5239,A Framework for Centralized Conferencing,2008-06-09 22:16:48+00:00,2008,/api/v1/doc/document/draft-ietf-xcon-framework/,2,2007-11-09,2008-04-11,2,1,2,0,213
/api/v1/doc/document/rfc5243/,5243,rfc5243,OSPF Database Exchange Summary List Optimization,2008-05-29 23:31:01+00:00,2008,/api/v1/doc/document/draft-ogier-ospf-dbex-opt/,1,2007-12-16,2007-12-16,1,0,1,0,165
/api/v1/doc/document/rfc5247/,5247,rfc5247,Extensible Authentication Protocol (EAP) Key Management Framework,2008-08-15 20:53:43+00:00,2008,/api/v1/doc/document/draft-ietf-eap-keying/,4,2007-10-23,2007-11-12,2,1,4,0,297
/api/v1/doc/document/rfc5248/,5248,rfc5248,A Registry for SMTP Enhanced Mail System Status Codes,2008-07-01 01:06:04+00:00,2008,/api/v1/doc/document/draft-hansen-4468upd-mailesc-registry/,4,2007-07-08,2008-04-20,1,0,4,0,359
/api/v1/doc/document/rfc5249/,5249,rfc5249,Templates for Internet-Drafts Containing MIB Modules,2008-07-03 21:18:07+00:00,2008,/api/v1/doc/document/draft-harrington-text-mib-doc-template/,2,2008-04-08,2008-04-10,1,0,2,0,86
/api/v1/doc/document/rfc5250/,5250,rfc5250,The OSPF Opaque LSA Option,2008-07-03 21:18:23+00:00,2008,/api/v1/doc/document/draft-ietf-ospf-rfc2370bis/,4,2008-03-10,2008-05-08,2,1,4,0,115
/api/v1/doc/document/rfc5251/,5251,rfc5251,Layer 1 VPN Basic Mode,2008-07-03 21:18:40+00:00,2008,/api/v1/doc/document/draft-ietf-l1vpn-basic-mode/,1,2008-02-21,2008-02-21,2,1,1,0,133
/api/v1/doc/document/rfc5252/,5252,rfc5252,OSPF-Based Layer 1 VPN Auto-Discovery,2008-07-03 21:19:45+00:00,2008,/api/v1/doc/document/draft-ietf-l1vpn-ospf-auto-discovery/,4,2007-09-27,2008-05-13,2,1,4,0,280
/api/v1/doc/document/rfc5253/,5253,rfc5253,Applicability Statement for Layer 1 Virtual Private Network (L1VPN) Basic Mode,2008-07-03 21:20:03+00:00,2008,/api/v1/doc/document/draft-ietf-l1vpn-applicability-basic-mode/,3,2007-10-22,2008-04-14,2,1,3,0,255
/api/v1/doc/document/rfc5255/,5255,rfc5255,Internet Message Access Protocol Internationalization,2008-06-09 22:16:49+00:00,2008,/api/v1/doc/document/draft-ietf-imapext-i18n/,3,2007-11-14,2008-02-01,1,0,3,0,208
/api/v1/doc/document/rfc5259/,5259,rfc5259,Internet Message Access Protocol - CONVERT Extension,2008-07-17 23:39:15+00:00,2008,/api/v1/doc/document/draft-ietf-lemonade-convert/,11,2007-07-07,2008-05-20,1,0,11,0,376
/api/v1/doc/document/rfc5260/,5260,rfc5260,Sieve Email Filtering: Date and Index Extensions,2008-07-10 23:03:10+00:00,2008,/api/v1/doc/document/draft-freed-sieve-date-index/,6,2007-10-08,2008-05-30,1,0,6,0,276
/api/v1/doc/document/rfc5261/,5261,rfc5261,An Extensible Markup Language (XML) Patch Operations Framework Utilizing XML Path Language (XPath) Selectors,2008-09-11 18:57:10+00:00,2008,/api/v1/doc/document/draft-ietf-simple-xml-patch-ops/,1,2007-11-16,2007-11-16,1,0,1,0,300
/api/v1/doc/document/rfc5262/,5262,rfc5262,Presence Information Data Format (PIDF) Extension for Partial Presence,2008-09-11 18:57:31+00:00,2008,/api/v1/doc/document/draft-ietf-simple-partial-pidf-format/,2,2007-11-16,2007-11-19,1,0,2,0,300
/api/v1/doc/document/rfc5263/,5263,rfc5263,Session Initiation Protocol (SIP) Extension for Partial Notification of Presence Information,2008-09-11 18:57:47+00:00,2008,/api/v1/doc/document/draft-ietf-simple-partial-notify/,1,2008-01-21,2008-01-21,1,0,1,0,234
/api/v1/doc/document/rfc5264/,5264,rfc5264,Publication of Partial Presence Information,2008-09-11 18:58:06+00:00,2008,/api/v1/doc/document/draft-ietf-simple-partial-publish/,1,2008-02-20,2008-02-20,1,0,1,0,204
/api/v1/doc/document/rfc5265/,5265,rfc5265,Mobile IPv4 Traversal across IPsec-Based VPN Gateways,2008-06-17 22:17:19+00:00,2008,/api/v1/doc/document/draft-ietf-mip4-vpn-problem-solution/,3,2007-11-12,2008-03-14,2,1,3,0,218
/api/v1/doc/document/rfc5267/,5267,rfc5267,Contexts for IMAP4,2008-07-22 23:41:55+00:00,2008,/api/v1/doc/document/draft-cridland-imap-context/,2,2008-04-11,2008-04-17,1,0,2,0,102
/api/v1/doc/document/rfc5268/,5268,rfc5268,Mobile IPv6 Fast Handovers,2008-06-25 23:27:21+00:00,2008,/api/v1/doc/document/draft-ietf-mipshop-fmipv6-rfc4068bis/,5,2007-10-17,2008-04-17,1,0,5,0,252
/api/v1/doc/document/rfc5269/,5269,rfc5269,Distributing a Symmetric Fast Mobile IPv6 (FMIPv6) Handover Key Using SEcure Neighbor Discovery (SEND),2008-06-25 23:27:22+00:00,2008,/api/v1/doc/document/draft-ietf-mipshop-handover-key/,1,2007-10-30,2007-10-30,2,1,1,0,239
/api/v1/doc/document/rfc5270/,5270,rfc5270,Mobile IPv6 Fast Handovers over IEEE 802.16e Networks,2008-06-25 23:27:24+00:00,2008,/api/v1/doc/document/draft-ietf-mipshop-fh80216e/,3,2007-11-16,2008-03-10,2,1,3,0,222
/api/v1/doc/document/rfc5271/,5271,rfc5271,Mobile IPv6 Fast Handovers for 3G CDMA Networks,2008-06-25 23:27:26+00:00,2008,/api/v1/doc/document/draft-ietf-mipshop-3gfh/,4,2007-11-15,2008-04-13,2,1,4,0,223
/api/v1/doc/document/rfc5272/,5272,rfc5272,Certificate Management over CMS (CMC),2008-06-11 23:43:24+00:00,2008,/api/v1/doc/document/draft-ietf-pkix-2797-bis/,3,2007-11-19,2008-03-10,1,0,3,0,205
/api/v1/doc/document/rfc5273/,5273,rfc5273,Certificate Management over CMS (CMC): Transport Protocols,2008-06-11 23:43:25+00:00,2008,/api/v1/doc/document/draft-ietf-pkix-cmc-trans/,3,2007-11-19,2008-03-10,1,0,3,0,205
/api/v1/doc/document/rfc5274/,5274,rfc5274,Certificate Management Messages over CMS (CMC): Compliance Requirements,2008-06-11 23:43:29+00:00,2008,/api/v1/doc/document/draft-ietf-pkix-cmc-compl/,2,2007-11-19,2007-12-04,1,0,2,0,205
