rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,first_recorded_draft_date,family_draft_count,maximum_lineage_depth,days_to_publication
/api/v1/doc/document/rfc3140/,3140,rfc3140,Per Hop Behavior Identification Codes,2001-06-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-diffserv-2836bis/,2001-01-30 08:00:00+00:00,1,0,121
/api/v1/doc/document/rfc3141/,3141,rfc3141,CDMA2000 Wireless Data Requirements for AAA,2001-06-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-hiller-cdma2000-aaa/,2000-02-28 08:00:00+00:00,1,0,458
/api/v1/doc/document/rfc3142/,3142,rfc3142,An IPv6-to-IPv4 Transport Relay Translator,2001-06-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-ngtrans-tcpudp-relay/,2000-01-19 08:00:00+00:00,1,0,498
/api/v1/doc/document/rfc3143/,3143,rfc3143,Known HTTP Proxy/Caching Problems,2001-06-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-cooper-wrec-known-prob/,2001-01-23 08:00:00+00:00,1,0,128
/api/v1/doc/document/rfc3144/,3144,rfc3144,Remote Monitoring MIB Extensions for Interface Parameters Monitoring,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-rmonmib-iftopn-mib/,2000-03-09 08:00:00+00:00,1,0,509
/api/v1/doc/document/rfc3145/,3145,rfc3145,L2TP Disconnect Cause Information,2001-07-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-l2tpext-ppp-discinfo/,2000-06-01 07:00:00+00:00,1,0,395
/api/v1/doc/document/rfc3146/,3146,rfc3146,Transmission of IPv6 Packets over IEEE 1394 Networks,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-ipngwg-1394/,2000-11-14 08:00:00+00:00,1,0,320
/api/v1/doc/document/rfc3147/,3147,rfc3147,Generic Routing Encapsulation over CLNS Networks,2001-07-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-christian-gre-over-clnp/,2001-03-22 08:00:00+00:00,1,0,100
/api/v1/doc/document/rfc3148/,3148,rfc3148,A Framework for Defining Empirical Bulk Transfer Capacity Metrics,2001-07-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-ippm-btc-framework/,1998-11-23 08:00:00+00:00,1,0,950
/api/v1/doc/document/rfc3149/,3149,rfc3149,MGCP Business Phone Packages,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-srinath-mgcp-bus-packages/,2000-10-11 07:00:00+00:00,1,0,325
/api/v1/doc/document/rfc3150/,3150,rfc3150,End-to-end Performance Implications of Slow Links,2001-07-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-pilc-slow/,1999-06-01 07:00:00+00:00,1,0,761
/api/v1/doc/document/rfc3151/,3151,rfc3151,A URN Namespace for Public Identifiers,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-walsh-urn-publicid/,2001-02-15 08:00:00+00:00,1,0,166
/api/v1/doc/document/rfc3152/,3152,rfc3152,Delegation of IP6.ARPA,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ymbk-ip6-arpa-delegation/,2001-01-18 08:00:00+00:00,1,0,194
/api/v1/doc/document/rfc3153/,3153,rfc3153,PPP Multiplexing,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-pppext-pppmux/,2000-01-06 08:00:00+00:00,1,0,572
/api/v1/doc/document/rfc3154/,3154,rfc3154,Requirements and Functional Architecture for an IP Host Alerting Protocol,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-seamoby-paging-requirements/,2001-04-24 07:00:00+00:00,1,0,99
/api/v1/doc/document/rfc3155/,3155,rfc3155,End-to-end Performance Implications of Links with Errors,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-pilc-error/,1999-06-09 07:00:00+00:00,1,0,784
/api/v1/doc/document/rfc3156/,3156,rfc3156,MIME Security with OpenPGP,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-openpgp-mime/,2000-02-14 08:00:00+00:00,1,0,533
/api/v1/doc/document/rfc3157/,3157,rfc3157,Securely Available Credentials - Requirements,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-sacred-reqs/,2000-11-06 08:00:00+00:00,1,0,267
/api/v1/doc/document/rfc3158/,3158,rfc3158,RTP Testing Strategies,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-avt-rtptest/,1999-06-29 07:00:00+00:00,1,0,764
/api/v1/doc/document/rfc3159/,3159,rfc3159,Structure of Policy Provisioning Information (SPPI),2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-rap-sppi/,2000-03-14 08:00:00+00:00,1,0,504
/api/v1/doc/document/rfc3160/,3160,rfc3160,The Tao of IETF - A Novice's Guide to the Internet Engineering Task Force,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-uswg-tao/,2000-07-06 07:00:00+00:00,1,0,391
/api/v1/doc/document/rfc3161/,3161,rfc3161,Internet X.509 Public Key Infrastructure Time-Stamp Protocol (TSP),2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-pkix-time-stamp/,1998-09-23 07:00:00+00:00,1,0,1043
/api/v1/doc/document/rfc3162/,3162,rfc3162,RADIUS and IPv6,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-aboba-radius-ipv6/,2000-08-11 07:00:00+00:00,1,0,355
/api/v1/doc/document/rfc3163/,3163,rfc3163,ISO/IEC 9798-3 Authentication SASL Mechanism,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-zuccherato-9798-3-sasl/,2000-05-22 07:00:00+00:00,1,0,436
/api/v1/doc/document/rfc3164/,3164,rfc3164,The BSD Syslog Protocol,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-syslog-syslog/,2000-10-06 07:00:00+00:00,1,0,299
/api/v1/doc/document/rfc3165/,3165,rfc3165,Definitions of Managed Objects for the Delegation of Management Scripts,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-disman-script-mib-v2/,1999-10-20 07:00:00+00:00,1,0,651
/api/v1/doc/document/rfc3166/,3166,rfc3166,Request to Move RFC 1403 to Historic Status,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-meyer-rfc1403-historic/,2001-02-09 08:00:00+00:00,1,0,172
/api/v1/doc/document/rfc3167/,3167,rfc3167,Request to Move RFC 1745 to Historic Status,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-meyer-rfc1745-historic/,2001-02-09 08:00:00+00:00,1,0,172
/api/v1/doc/document/rfc3168/,3168,rfc3168,The Addition of Explicit Congestion Notification (ECN) to IP,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-tsvwg-ecn/,2000-11-17 08:00:00+00:00,1,0,287
/api/v1/doc/document/rfc3169/,3169,rfc3169,Criteria for Evaluating Network Access Server Protocols,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-nasreq-criteria/,1999-02-26 08:00:00+00:00,1,0,917
/api/v1/doc/document/rfc3170/,3170,rfc3170,IP Multicast Applications: Challenges and Solutions,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-mboned-mcast-apps/,1999-03-03 08:00:00+00:00,1,0,912
/api/v1/doc/document/rfc3171/,3171,rfc3171,IANA Guidelines for IPv4 Multicast Address Assignments,2001-08-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-mboned-iana-ipv4-mcast-guidelines/,2001-03-29 08:00:00+00:00,1,0,124
/api/v1/doc/document/rfc3172/,3172,rfc3172,"Management Guidelines & Operational Requirements for the Address and Routing Parameter Area Domain (""arpa"")",2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-iab-arpa/,2001-04-27 07:00:00+00:00,1,0,127
/api/v1/doc/document/rfc3173/,3173,rfc3173,IP Payload Compression Protocol (IPComp),2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-shacham-ippcp-rfc2393bis/,1999-09-16 07:00:00+00:00,1,0,716
/api/v1/doc/document/rfc3174/,3174,rfc3174,US Secure Hash Algorithm 1 (SHA1),2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-eastlake-sha1/,2001-03-30 08:00:00+00:00,1,0,154
/api/v1/doc/document/rfc3175/,3175,rfc3175,Aggregation of RSVP for IPv4 and IPv6 Reservations,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-issll-rsvp-aggr/,1999-09-29 07:00:00+00:00,1,0,703
/api/v1/doc/document/rfc3176/,3176,rfc3176,InMon Corporation's sFlow: A Method for Monitoring Traffic in Switched and Routed Networks,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-phaal-sflow-montraffic/,2001-06-27 07:00:00+00:00,1,0,66
/api/v1/doc/document/rfc3177/,3177,rfc3177,IAB/IESG Recommendations on IPv6 Address Allocations to Sites,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-iesg-ipv6-addressing-recommendations/,2001-02-02 08:00:00+00:00,1,0,210
/api/v1/doc/document/rfc3178/,3178,rfc3178,IPv6 Multihoming Support at Site Exit Routers,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-ipngwg-ipv6-2260/,2000-06-26 07:00:00+00:00,1,0,462
/api/v1/doc/document/rfc3179/,3179,rfc3179,Script MIB Extensibility Protocol Version 1.1,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-schoenw-rfc-2593-update/,2001-02-23 08:00:00+00:00,1,0,219
/api/v1/doc/document/rfc3180/,3180,rfc3180,GLOP Addressing in 233/8,2001-09-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-mboned-glop-update/,2001-07-05 07:00:00+00:00,1,0,58
/api/v1/doc/document/rfc3181/,3181,rfc3181,Signaled Preemption Priority Policy Element,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-rap-signaled-priority-v2/,2000-07-18 07:00:00+00:00,1,0,440
/api/v1/doc/document/rfc3182/,3182,rfc3182,Identity Representation for RSVP,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-rap-rsvp-newidentity/,2000-06-19 07:00:00+00:00,1,0,469
/api/v1/doc/document/rfc3183/,3183,rfc3183,Domain Security Services using S/MIME,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-smime-domsec/,1998-08-14 07:00:00+00:00,1,0,1144
/api/v1/doc/document/rfc3184/,3184,rfc3184,IETF Guidelines for Conduct,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-poisson-code/,2000-11-09 08:00:00+00:00,1,0,325
/api/v1/doc/document/rfc3185/,3185,rfc3185,Reuse of CMS Content Encryption Keys,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-smime-rcek/,2000-09-05 07:00:00+00:00,1,0,391
/api/v1/doc/document/rfc3186/,3186,rfc3186,MAPOS/PPP Tunneling mode,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-shimizu-ppp-mapos/,2000-07-18 07:00:00+00:00,1,0,501
/api/v1/doc/document/rfc3187/,3187,rfc3187,Using International Standard Book Numbers as Uniform Resource Names,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-hakala-isbn/,2000-08-30 07:00:00+00:00,1,0,397
/api/v1/doc/document/rfc3188/,3188,rfc3188,Using National Bibliography Numbers as Uniform Resource Names,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-hakala-nbn/,2000-02-25 08:00:00+00:00,1,0,583
/api/v1/doc/document/rfc3191/,3191,rfc3191,Minimal GSTN address format in Internet Mail,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-fax-minaddr-v2/,1999-04-26 07:00:00+00:00,1,0,889
/api/v1/doc/document/rfc3192/,3192,rfc3192,Minimal FAX address format in Internet Mail,2001-10-01 07:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-fax-faxaddr-v2/,1999-04-29 07:00:00+00:00,1,0,886
/api/v1/doc/document/rfc3193/,3193,rfc3193,Securing L2TP using IPsec,2001-11-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-l2tpext-security/,2000-02-21 08:00:00+00:00,1,0,619
/api/v1/doc/document/rfc3194/,3194,rfc3194,The H-Density Ratio for Address Assignment Efficiency An Update on the H ratio,2001-11-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-durand-huitema-h-density-ratio/,2001-06-11 07:00:00+00:00,1,0,143
/api/v1/doc/document/rfc3195/,3195,rfc3195,Reliable Delivery for syslog,2001-11-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-syslog-reliable/,2000-10-18 07:00:00+00:00,1,0,379
/api/v1/doc/document/rfc3196/,3196,rfc3196,Internet Printing Protocol/1.1: Implementor's Guide,2001-11-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-ipp-implementers-guide-v11/,1999-10-06 07:00:00+00:00,1,0,757
/api/v1/doc/document/rfc3197/,3197,rfc3197,Applicability Statement for DNS MIB Extensions,2001-11-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-dnsext-dnsmib-historical/,2000-10-30 08:00:00+00:00,1,0,367
/api/v1/doc/document/rfc3198/,3198,rfc3198,Terminology for Policy-Based Management,2001-11-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-policy-terminology/,2000-07-19 07:00:00+00:00,1,0,470
/api/v1/doc/document/rfc3203/,3203,rfc3203,DHCP reconfigure extension,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-dhc-pv4-reconfigure/,2000-03-03 08:00:00+00:00,1,0,638
/api/v1/doc/document/rfc3204/,3204,rfc3204,MIME media types for ISUP and QSIG Objects,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-sip-isup-mime/,2000-01-28 08:00:00+00:00,1,0,673
/api/v1/doc/document/rfc3208/,3208,rfc3208,PGM Reliable Transport Protocol Specification,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-speakman-pgm-spec/,1998-01-13 08:00:00+00:00,1,0,1418
/api/v1/doc/document/rfc3209/,3209,rfc3209,RSVP-TE: Extensions to RSVP for LSP Tunnels,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-mpls-rsvp-lsp-tunnel/,1998-11-20 08:00:00+00:00,1,0,1107
/api/v1/doc/document/rfc3210/,3210,rfc3210,Applicability Statement for Extensions to RSVP for LSP-Tunnels,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-mpls-rsvp-tunnel-applicability/,1999-08-02 07:00:00+00:00,2,1,852
/api/v1/doc/document/rfc3211/,3211,rfc3211,Password-based Encryption for CMS,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-smime-password/,1999-07-01 07:00:00+00:00,1,0,884
/api/v1/doc/document/rfc3216/,3216,rfc3216,SMIng Objectives,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-sming-reqs/,2001-02-27 08:00:00+00:00,1,0,277
/api/v1/doc/document/rfc3217/,3217,rfc3217,Triple-DES and RC2 Key Wrapping,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-smime-key-wrap/,2001-09-05 07:00:00+00:00,1,0,87
/api/v1/doc/document/rfc3221/,3221,rfc3221,Commentary on Inter-Domain Routing in the Internet,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-iab-bgparch/,2001-02-22 08:00:00+00:00,1,0,282
/api/v1/doc/document/rfc3222/,3222,rfc3222,Terminology for Forwarding Information Base (FIB) based Router Performance,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-bmwg-fib-term/,2000-07-10 07:00:00+00:00,1,0,509
/api/v1/doc/document/rfc3225/,3225,rfc3225,Indicating Resolver Support of DNSSEC,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-dnsext-dnssec-okbit/,2000-09-05 07:00:00+00:00,1,0,452
/api/v1/doc/document/rfc3226/,3226,rfc3226,DNSSEC and IPv6 A6 aware server/resolver message size requirements,2001-12-01 08:00:00+00:00,2001,/api/v1/doc/document/draft-ietf-dnsext-message-size/,2000-07-06 07:00:00+00:00,1,0,513
/api/v1/doc/document/rfc3114/,3114,rfc3114,Implementing Company Classification Policy with the S/MIME Security Label,2002-05-23 23:09:16+00:00,2002,/api/v1/doc/document/draft-ietf-smime-seclabel/,1999-12-21 08:00:00+00:00,1,0,884
/api/v1/doc/document/rfc3189/,3189,rfc3189,RTP Payload Format for DV (IEC 61834) Video,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-avt-dv-video/,1999-02-26 08:00:00+00:00,2,1,1040
/api/v1/doc/document/rfc3190/,3190,rfc3190,RTP Payload Format for 12-bit DAT Audio and 20- and 24-bit Linear Sampled Audio,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-avt-dv-audio/,1999-06-28 07:00:00+00:00,2,1,918
/api/v1/doc/document/rfc3201/,3201,rfc3201,Definitions of Managed Objects for Circuit to Interface Translation,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-frnetmib-frsi/,2000-08-29 07:00:00+00:00,1,0,490
/api/v1/doc/document/rfc3202/,3202,rfc3202,Definitions of Managed Objects for Frame Relay Service Level Definitions,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-frnetmib-frmrelay-service/,2000-02-08 08:00:00+00:00,1,0,693
/api/v1/doc/document/rfc3205/,3205,rfc3205,On the use of HTTP as a Substrate,2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-moore-using-http/,2000-05-05 07:00:00+00:00,1,0,637
/api/v1/doc/document/rfc3206/,3206,rfc3206,The SYS and AUTH POP Response Codes,2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-gellens-pop-err/,2000-02-28 08:00:00+00:00,1,0,704
/api/v1/doc/document/rfc3207/,3207,rfc3207,SMTP Service Extension for Secure SMTP over Transport Layer Security,2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-hoffman-rfc2487bis/,1999-04-16 07:00:00+00:00,1,0,1022
/api/v1/doc/document/rfc3212/,3212,rfc3212,Constraint-Based LSP Setup using LDP,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-mpls-cr-ldp/,1999-01-27 08:00:00+00:00,1,0,1070
/api/v1/doc/document/rfc3213/,3213,rfc3213,Applicability Statement for CR-LDP,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-mpls-crldp-applic/,1999-10-01 07:00:00+00:00,1,0,823
/api/v1/doc/document/rfc3214/,3214,rfc3214,LSP Modification Using CR-LDP,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-mpls-crlsp-modify/,1999-12-23 08:00:00+00:00,1,0,740
/api/v1/doc/document/rfc3215/,3215,rfc3215,LDP State Machine,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-mpls-ldp-state/,1999-02-23 08:00:00+00:00,1,0,1043
/api/v1/doc/document/rfc3218/,3218,rfc3218,Preventing the Million Message Attack on Cryptographic Message Syntax,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-smime-pkcs1/,2001-03-29 08:00:00+00:00,1,0,278
/api/v1/doc/document/rfc3219/,3219,rfc3219,Telephony Routing over IP (TRIP),2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-iptel-trip/,1999-10-22 07:00:00+00:00,1,0,802
/api/v1/doc/document/rfc3220/,3220,rfc3220,IP Mobility Support for IPv4,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-mobileip-rfc2002-bis/,1999-10-18 07:00:00+00:00,1,0,806
/api/v1/doc/document/rfc3224/,3224,rfc3224,"Vendor Extensions for Service Location Protocol, Version 2",2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-guttman-svrloc-vendor-ext/,1999-12-07 08:00:00+00:00,1,0,756
/api/v1/doc/document/rfc3227/,3227,rfc3227,Guidelines for Evidence Collection and Archiving,2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-grip-prot-evidence/,2000-04-06 07:00:00+00:00,1,0,666
/api/v1/doc/document/rfc3228/,3228,rfc3228,IANA Considerations for IPv4 Internet Group Management Protocol (IGMP),2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-magma-igmp-iana/,2001-10-12 07:00:00+00:00,1,0,112
/api/v1/doc/document/rfc3229/,3229,rfc3229,Delta encoding in HTTP,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-mogul-http-delta/,1998-08-14 07:00:00+00:00,1,0,1236
/api/v1/doc/document/rfc3230/,3230,rfc3230,Instance Digests in HTTP,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-mogul-http-digest/,1998-08-14 07:00:00+00:00,1,0,1236
/api/v1/doc/document/rfc3231/,3231,rfc3231,Definitions of Managed Objects for Scheduling Management Operations,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-disman-schedule-mib-v2/,1999-10-20 07:00:00+00:00,1,0,804
/api/v1/doc/document/rfc3232/,3232,rfc3232,Assigned Numbers: RFC 1700 is Replaced by an On-line Database,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-rfc-editor-rfc1700bis/,2001-08-15 07:00:00+00:00,1,0,139
/api/v1/doc/document/rfc3233/,3233,rfc3233,Defining the IETF,2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-hoffman-what-is-ietf/,1999-09-13 07:00:00+00:00,1,0,872
/api/v1/doc/document/rfc3234/,3234,rfc3234,Middleboxes: Taxonomy and Issues,2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-carpenter-midtax/,2001-01-30 08:00:00+00:00,1,0,367
/api/v1/doc/document/rfc3235/,3235,rfc3235,Network Address Translator (NAT)-Friendly Application Design Guidelines,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-nat-app-guide/,1998-11-17 08:00:00+00:00,1,0,1141
/api/v1/doc/document/rfc3236/,3236,rfc3236,The 'application/xhtml+xml' Media Type,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-baker-xhtml-media-reg/,2000-12-18 08:00:00+00:00,1,0,379
/api/v1/doc/document/rfc3237/,3237,rfc3237,Requirements for Reliable Server Pooling,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-rserpool-reqts/,2001-01-11 08:00:00+00:00,1,0,355
/api/v1/doc/document/rfc3238/,3238,rfc3238,IAB Architectural and Policy Considerations for Open Pluggable Edge Services,2002-01-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-iab-opes/,2001-10-23 07:00:00+00:00,1,0,70
/api/v1/doc/document/rfc3239/,3239,rfc3239,"Internet Printing Protocol (IPP): Requirements for Job, Printer, and Device Administrative Operations",2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-ipp-ops-admin-req/,2000-08-17 07:00:00+00:00,1,0,533
/api/v1/doc/document/rfc3240/,3240,rfc3240,Digital Imaging and Communications in Medicine (DICOM) - Application/dicom MIME Sub-type Registration,2002-02-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-dicom-media-type/,2001-06-27 07:00:00+00:00,1,0,219
/api/v1/doc/document/rfc3241/,3241,rfc3241,Robust Header Compression (ROHC) over PPP,2002-05-09 16:16:53+00:00,2002,/api/v1/doc/document/draft-ietf-rohc-over-ppp/,2000-11-20 08:00:00+00:00,1,0,535
/api/v1/doc/document/rfc3242/,3242,rfc3242,RObust Header Compression (ROHC): A Link-Layer Assisted Profile for IP/UDP/RTP,2002-04-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-rohc-rtp-lla/,2001-08-15 07:00:00+00:00,1,0,229
/api/v1/doc/document/rfc3243/,3243,rfc3243,RObust Header Compression (ROHC): Requirements and Assumptions for 0-byte IP/UDP/RTP Compression,2002-04-01 08:00:00+00:00,2002,/api/v1/doc/document/draft-ietf-rohc-rtp-0-byte-requirements/,2001-05-21 07:00:00+00:00,1,0,315
