rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,draft_uri,draft_name,draft_title,latest_rev,document_time,first_submission,chain_depth,selected_edge_score,is_final_draft
/api/v1/doc/document/rfc6839/,6839,rfc6839,Additional Media Type Structured Syntax Suffixes,2013-01-30 08:23:33+00:00,2013,/api/v1/doc/document/draft-ietf-appsawg-media-type-suffix-regs/,/api/v1/doc/document/draft-ietf-appsawg-media-type-suffix-regs/,draft-ietf-appsawg-media-type-suffix-regs,Additional Media Type Structured Syntax Suffixes,08,2020-07-29 07:31:55+00:00,2012-04-26 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6839/,6839,rfc6839,Additional Media Type Structured Syntax Suffixes,2013-01-30 08:23:33+00:00,2013,/api/v1/doc/document/draft-ietf-appsawg-media-type-suffix-regs/,/api/v1/doc/document/draft-hansen-media-type-suffix-regs/,draft-hansen-media-type-suffix-regs,Additional Media Type Structured Syntax Suffixes,02,2012-04-26 15:16:30+00:00,2012-04-04 00:00:00+00:00,1,0.9999999999999999,False
/api/v1/doc/document/rfc6864/,6864,rfc6864,Updated Specification of the IPv4 ID Field,2013-02-09 08:25:01+00:00,2013,/api/v1/doc/document/draft-ietf-intarea-ipv4-id-update/,/api/v1/doc/document/draft-ietf-intarea-ipv4-id-update/,draft-ietf-intarea-ipv4-id-update,Updated Specification of the IPv4 ID Field,07,2015-10-14 20:52:00+00:00,2010-03-26 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6864/,6864,rfc6864,Updated Specification of the IPv4 ID Field,2013-02-09 08:25:01+00:00,2013,/api/v1/doc/document/draft-ietf-intarea-ipv4-id-update/,/api/v1/doc/document/draft-touch-intarea-ipv4-unique-id/,draft-touch-intarea-ipv4-unique-id,Updated Specification of the IPv4 ID Field,03,2010-04-08 07:00:00+00:00,2008-07-07 00:00:00+00:00,1,0.8472222222222222,False
/api/v1/doc/document/rfc6869/,6869,rfc6869,vCard KIND:device,2013-02-09 08:25:04+00:00,2013,/api/v1/doc/document/draft-salgueiro-vcarddav-kind-device/,/api/v1/doc/document/draft-salgueiro-vcarddav-kind-device/,draft-salgueiro-vcarddav-kind-device,vCard KIND:device,07,2015-10-14 20:52:38+00:00,2012-01-06 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6868/,6868,rfc6868,Parameter Value Encoding in iCalendar and vCard,2013-02-14 22:06:56+00:00,2013,/api/v1/doc/document/draft-daboo-ical-vcard-parameter-encoding/,/api/v1/doc/document/draft-daboo-ical-vcard-parameter-encoding/,draft-daboo-ical-vcard-parameter-encoding,Parameter Value Encoding in iCalendar and vCard,04,2020-01-21 08:32:24+00:00,2012-07-07 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6872/,6872,rfc6872,The Common Log Format (CLF) for the Session Initiation Protocol (SIP): Framework and Information Model,2013-02-14 22:06:57+00:00,2013,/api/v1/doc/document/draft-ietf-sipclf-problem-statement/,/api/v1/doc/document/draft-ietf-sipclf-problem-statement/,draft-ietf-sipclf-problem-statement,The Common Log Format (CLF) for the Session Initiation Protocol (SIP): Framework and Information Model,13,2015-10-14 20:52:13+00:00,2010-02-08 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6872/,6872,rfc6872,The Common Log Format (CLF) for the Session Initiation Protocol (SIP): Framework and Information Model,2013-02-14 22:06:57+00:00,2013,/api/v1/doc/document/draft-ietf-sipclf-problem-statement/,/api/v1/doc/document/draft-gurbani-sipclf-problem-statement/,draft-gurbani-sipclf-problem-statement,The Common Log Format (CLF) for the Session Initiation Protocol (SIP),01,2010-04-08 07:00:00+00:00,2009-10-19 00:00:00+00:00,1,0.8084281842818428,False
/api/v1/doc/document/rfc6873/,6873,rfc6873,Format for the Session Initiation Protocol (SIP) Common Log Format (CLF),2013-02-14 22:06:58+00:00,2013,/api/v1/doc/document/draft-ietf-sipclf-format/,/api/v1/doc/document/draft-ietf-sipclf-format/,draft-ietf-sipclf-format,Format for the Session Initiation Protocol (SIP) Common Log Format (CLF),11,2015-10-14 20:52:21+00:00,2011-03-07 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6873/,6873,rfc6873,Format for the Session Initiation Protocol (SIP) Common Log Format (CLF),2013-02-14 22:06:58+00:00,2013,/api/v1/doc/document/draft-ietf-sipclf-format/,/api/v1/doc/document/draft-salgueiro-sipclf-indexed-ascii/,draft-salgueiro-sipclf-indexed-ascii,Format for the Session Initiation Protocol (SIP) Common Log Format (CLF),03,2012-01-03 08:00:00+00:00,2010-06-29 00:00:00+00:00,1,0.7884615384615384,False
/api/v1/doc/document/rfc6760/,6760,rfc6760,Requirements for a Protocol to Replace the AppleTalk Name Binding Protocol (NBP),2013-02-20 22:06:03+00:00,2013,/api/v1/doc/document/draft-cheshire-dnsext-nbp/,/api/v1/doc/document/draft-cheshire-dnsext-nbp/,draft-cheshire-dnsext-nbp,Requirements for a Protocol to Replace the AppleTalk Name Binding Protocol (NBP),10,2015-10-14 20:50:20+00:00,2008-09-11 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6761/,6761,rfc6761,Special-Use Domain Names,2013-02-20 22:06:04+00:00,2013,/api/v1/doc/document/draft-cheshire-dnsext-special-names/,/api/v1/doc/document/draft-cheshire-dnsext-special-names/,draft-cheshire-dnsext-special-names,Special-Use Domain Names,03,2017-03-16 07:13:01+00:00,2010-12-15 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6762/,6762,rfc6762,Multicast DNS,2013-02-20 22:06:04+00:00,2013,/api/v1/doc/document/draft-cheshire-dnsext-multicastdns/,/api/v1/doc/document/draft-cheshire-dnsext-multicastdns/,draft-cheshire-dnsext-multicastdns,Multicast DNS,15,2018-12-20 08:26:41+00:00,2008-09-11 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6763/,6763,rfc6763,DNS-Based Service Discovery,2013-02-20 22:06:04+00:00,2013,/api/v1/doc/document/draft-cheshire-dnsext-dns-sd/,/api/v1/doc/document/draft-cheshire-dnsext-dns-sd/,draft-cheshire-dnsext-dns-sd,DNS-Based Service Discovery,11,2020-10-22 07:27:45+00:00,2008-09-11 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6763/,6763,rfc6763,DNS-Based Service Discovery,2013-02-20 22:06:04+00:00,2013,/api/v1/doc/document/draft-cheshire-dnsext-dns-sd/,/api/v1/doc/document/draft-cheshire-dnsext-nias/,draft-cheshire-dnsext-nias,Discovering Named Instances of Abstract Services using DNS,00,2010-03-22 07:00:00+00:00,,1,0.3841666666666667,False
/api/v1/doc/document/rfc6764/,6764,rfc6764,Locating Services for Calendaring Extensions to WebDAV (CalDAV) and vCard Extensions to WebDAV (CardDAV),2013-02-20 22:06:04+00:00,2013,/api/v1/doc/document/draft-daboo-srv-caldav/,/api/v1/doc/document/draft-daboo-srv-caldav/,draft-daboo-srv-caldav,Locating Services for Calendaring Extensions to WebDAV (CalDAV) and vCard Extensions to WebDAV (CardDAV),10,2015-10-14 20:52:08+00:00,2009-05-21 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6853/,6853,rfc6853,DHCPv6 Redundancy Deployment Considerations,2013-02-20 22:06:06+00:00,2013,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-redundancy-consider/,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-redundancy-consider/,draft-ietf-dhc-dhcpv6-redundancy-consider,DHCPv6 Redundancy Deployment Considerations,03,2015-10-14 20:52:30+00:00,2011-04-09 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6853/,6853,rfc6853,DHCPv6 Redundancy Deployment Considerations,2013-02-20 22:06:06+00:00,2013,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-redundancy-consider/,/api/v1/doc/document/draft-jjmb-dhc-dhcpv6-redundancy-consider/,draft-jjmb-dhc-dhcpv6-redundancy-consider,DHCPv6 Redundancy Deployment Considerations,01,2013-02-19 17:49:53+00:00,2009-11-08 00:00:00+00:00,1,0.9821428571428571,False
/api/v1/doc/document/rfc6870/,6870,rfc6870,Pseudowire Preferential Forwarding Status Bit,2013-02-20 22:06:07+00:00,2013,/api/v1/doc/document/draft-ietf-pwe3-redundancy-bit/,/api/v1/doc/document/draft-ietf-pwe3-redundancy-bit/,draft-ietf-pwe3-redundancy-bit,Pseudowire Preferential Forwarding Status Bit,09,2018-12-20 08:27:04+00:00,2008-09-30 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6870/,6870,rfc6870,Pseudowire Preferential Forwarding Status Bit,2013-02-20 22:06:07+00:00,2013,/api/v1/doc/document/draft-ietf-pwe3-redundancy-bit/,/api/v1/doc/document/draft-muley-dutta-pwe3-redundancy-bit/,draft-muley-dutta-pwe3-redundancy-bit,Preferential Forwarding Status bit definition,02,2008-02-29 08:00:00+00:00,2007-11-19 00:00:00+00:00,1,0.7528205128205128,False
/api/v1/doc/document/rfc6840/,6840,rfc6840,Clarifications and Implementation Notes for DNS Security (DNSSEC),2013-02-21 18:06:06+00:00,2013,/api/v1/doc/document/draft-ietf-dnsext-dnssec-bis-updates/,/api/v1/doc/document/draft-ietf-dnsext-dnssec-bis-updates/,draft-ietf-dnsext-dnssec-bis-updates,Clarifications and Implementation Notes for DNS Security (DNSSEC),20,2020-01-21 08:32:20+00:00,2007-11-18 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6840/,6840,rfc6840,Clarifications and Implementation Notes for DNS Security (DNSSEC),2013-02-21 18:06:06+00:00,2013,/api/v1/doc/document/draft-ietf-dnsext-dnssec-bis-updates/,/api/v1/doc/document/draft-weiler-dnsext-dnssec-bis-updates/,draft-weiler-dnsext-dnssec-bis-updates,Clarifications and Implementation Notes for DNSSECbis,00,2005-05-12 07:00:00+00:00,,1,0.8627506014434644,False
/api/v1/doc/document/rfc6849/,6849,rfc6849,An Extension to the Session Description Protocol (SDP) and Real-time Transport Protocol (RTP) for Media Loopback,2013-02-22 20:36:28+00:00,2013,/api/v1/doc/document/draft-ietf-mmusic-media-loopback/,/api/v1/doc/document/draft-ietf-mmusic-media-loopback/,draft-ietf-mmusic-media-loopback,An Extension to the Session Description Protocol (SDP) and Real-time Transport Protocol (RTP) for Media Loopback,27,2015-10-14 20:51:11+00:00,2012-03-12 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6874/,6874,rfc6874,Representing IPv6 Zone Identifiers in Address Literals and Uniform Resource Identifiers,2013-02-22 20:36:29+00:00,2013,/api/v1/doc/document/draft-ietf-6man-uri-zoneid/,/api/v1/doc/document/draft-ietf-6man-uri-zoneid/,draft-ietf-6man-uri-zoneid,Representing IPv6 Zone Identifiers in Address Literals and Uniform Resource Identifiers,06,2020-07-29 07:31:57+00:00,2012-02-17 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6874/,6874,rfc6874,Representing IPv6 Zone Identifiers in Address Literals and Uniform Resource Identifiers,2013-02-22 20:36:29+00:00,2013,/api/v1/doc/document/draft-ietf-6man-uri-zoneid/,/api/v1/doc/document/draft-carpenter-6man-uri-zoneid/,draft-carpenter-6man-uri-zoneid,Representing IPv6 Zone Identifiers in Uniform Resource Identifiers,01,2012-08-06 16:07:39+00:00,2011-12-06 00:00:00+00:00,1,0.8382352941176471,False
/api/v1/doc/document/rfc6875/,6875,rfc6875,The P2P Network Experiment Council's Activities and Experiments with Application-Layer Traffic Optimization (ALTO) in Japan,2013-02-22 20:36:29+00:00,2013,/api/v1/doc/document/draft-kamei-p2p-experiments-japan/,/api/v1/doc/document/draft-kamei-p2p-experiments-japan/,draft-kamei-p2p-experiments-japan,The P2P Network Experiment Council's Activities and Experiments with Application-Layer Traffic Optimization (ALTO) in Japan,09,2013-02-22 20:36:29+00:00,2009-10-19 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6765/,6765,rfc6765,xDSL Multi-Pair Bonding (G.Bond) MIB,2013-02-25 16:06:17+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-mib/,/api/v1/doc/document/draft-ietf-adslmib-gbond-mib/,draft-ietf-adslmib-gbond-mib,xDSL Multi-Pair Bonding (G.Bond) MIB,11,2020-01-21 08:32:14+00:00,2007-11-18 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6766/,6766,rfc6766,xDSL Multi-Pair Bonding Using Time-Division Inverse Multiplexing (G.Bond/TDIM) MIB,2013-02-25 16:06:17+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-tdim-mib/,/api/v1/doc/document/draft-ietf-adslmib-gbond-tdim-mib/,draft-ietf-adslmib-gbond-tdim-mib,xDSL Multi-Pair Bonding Using Time-Division Inverse Multiplexing (G.Bond/TDIM) MIB,08,2020-01-21 08:32:14+00:00,2007-11-19 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6767/,6767,rfc6767,Ethernet-Based xDSL Multi-Pair Bonding (G.Bond/Ethernet) MIB,2013-02-25 16:06:17+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-eth-mib/,/api/v1/doc/document/draft-ietf-adslmib-gbond-eth-mib/,draft-ietf-adslmib-gbond-eth-mib,Ethernet-Based xDSL Multi-Pair Bonding (G.Bond/Ethernet) MIB,08,2020-01-21 08:32:15+00:00,2007-11-19 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6768/,6768,rfc6768,ATM-Based xDSL Bonded Interfaces MIB,2013-02-25 16:06:18+00:00,2013,/api/v1/doc/document/draft-ietf-adslmib-gbond-atm-mib/,/api/v1/doc/document/draft-ietf-adslmib-gbond-atm-mib/,draft-ietf-adslmib-gbond-atm-mib,ATM-Based xDSL Bonded Interfaces MIB,06,2020-01-21 08:32:15+00:00,2010-05-27 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6865/,6865,rfc6865,Simple Reed-Solomon Forward Error Correction (FEC) Scheme for FECFRAME,2013-02-27 19:37:07+00:00,2013,/api/v1/doc/document/draft-ietf-fecframe-simple-rs/,/api/v1/doc/document/draft-ietf-fecframe-simple-rs/,draft-ietf-fecframe-simple-rs,Simple Reed-Solomon Forward Error Correction (FEC) Scheme for FECFRAME,06,2015-10-14 20:52:29+00:00,2011-02-28 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6866/,6866,rfc6866,Problem Statement for Renumbering IPv6 Hosts with Static Addresses in Enterprise Networks,2013-02-27 19:37:08+00:00,2013,/api/v1/doc/document/draft-ietf-6renum-static-problem/,/api/v1/doc/document/draft-ietf-6renum-static-problem/,draft-ietf-6renum-static-problem,Problem Statement for Renumbering IPv6 Hosts with Static Addresses in Enterprise Networks,03,2015-10-14 20:52:45+00:00,2012-07-29 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6866/,6866,rfc6866,Problem Statement for Renumbering IPv6 Hosts with Static Addresses in Enterprise Networks,2013-02-27 19:37:08+00:00,2013,/api/v1/doc/document/draft-ietf-6renum-static-problem/,/api/v1/doc/document/draft-carpenter-6renum-static-problem/,draft-carpenter-6renum-static-problem,Problem Statement for Renumbering IPv6 Hosts with Static Addresses,02,2012-08-27 16:30:50+00:00,2011-10-17 00:00:00+00:00,1,0.8387813620071685,False
/api/v1/doc/document/rfc6871/,6871,rfc6871,Session Description Protocol (SDP) Media Capabilities Negotiation,2013-02-27 19:37:08+00:00,2013,/api/v1/doc/document/draft-ietf-mmusic-sdp-media-capabilities/,/api/v1/doc/document/draft-ietf-mmusic-sdp-media-capabilities/,draft-ietf-mmusic-sdp-media-capabilities,Session Description Protocol (SDP) Media Capabilities Negotiation,17,2018-12-20 08:27:04+00:00,2007-11-15 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6876/,6876,rfc6876,A Posture Transport Protocol over TLS (PT-TLS),2013-02-27 19:37:09+00:00,2013,/api/v1/doc/document/draft-ietf-nea-pt-tls/,/api/v1/doc/document/draft-ietf-nea-pt-tls/,draft-ietf-nea-pt-tls,A Posture Transport Protocol over TLS (PT-TLS),08,2015-10-14 20:52:31+00:00,2011-06-13 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6876/,6876,rfc6876,A Posture Transport Protocol over TLS (PT-TLS),2013-02-27 19:37:09+00:00,2013,/api/v1/doc/document/draft-ietf-nea-pt-tls/,/api/v1/doc/document/draft-sangster-nea-pt-tls/,draft-sangster-nea-pt-tls,PT-TLS: A Posture Transport (PT) Protocol Compatible with TNC Using Transport Layer Security (TLS),02,2012-04-18 15:36:47+00:00,2010-01-04 00:00:00+00:00,1,0.6239963503649635,False
/api/v1/doc/document/rfc6879/,6879,rfc6879,"IPv6 Enterprise Network Renumbering Scenarios, Considerations, and Methods",2013-02-27 19:37:09+00:00,2013,/api/v1/doc/document/draft-ietf-6renum-enterprise/,/api/v1/doc/document/draft-ietf-6renum-enterprise/,draft-ietf-6renum-enterprise,"IPv6 Enterprise Network Renumbering Scenarios, Considerations, and Methods",06,2015-10-14 20:52:33+00:00,2012-02-06 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6879/,6879,rfc6879,"IPv6 Enterprise Network Renumbering Scenarios, Considerations, and Methods",2013-02-27 19:37:09+00:00,2013,/api/v1/doc/document/draft-ietf-6renum-enterprise/,/api/v1/doc/document/draft-jiang-6renum-enterprise/,draft-jiang-6renum-enterprise,IPv6 Enterprise Network Renumbering Scenarios and Guidelines,02,2012-02-10 08:00:00+00:00,2011-07-04 00:00:00+00:00,1,0.7647306397306397,False
/api/v1/doc/document/rfc6862/,6862,rfc6862,"Keying and Authentication for Routing Protocols (KARP) Overview, Threats, and Requirements",2013-03-02 00:02:23+00:00,2013,/api/v1/doc/document/draft-ietf-karp-threats-reqs/,/api/v1/doc/document/draft-ietf-karp-threats-reqs/,draft-ietf-karp-threats-reqs,"Keying and Authentication for Routing Protocols (KARP) Overview, Threats, and Requirements",07,2015-10-14 20:52:18+00:00,2010-03-01 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6863/,6863,rfc6863,Analysis of OSPF Security According to the Keying and Authentication for Routing Protocols (KARP) Design Guide,2013-03-02 00:02:24+00:00,2013,/api/v1/doc/document/draft-ietf-karp-ospf-analysis/,/api/v1/doc/document/draft-ietf-karp-ospf-analysis/,draft-ietf-karp-ospf-analysis,Analysis of OSPF Security According to the Keying and Authentication for Routing Protocols (KARP) Design Guide,06,2015-10-14 20:52:20+00:00,2011-06-03 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6863/,6863,rfc6863,Analysis of OSPF Security According to the Keying and Authentication for Routing Protocols (KARP) Design Guide,2013-03-02 00:02:24+00:00,2013,/api/v1/doc/document/draft-ietf-karp-ospf-analysis/,/api/v1/doc/document/draft-hartman-ospf-analysis/,draft-hartman-ospf-analysis,Analysis of OSPF Security According to KARP Design Guide,02,2011-03-07 08:00:00+00:00,2010-06-17 00:00:00+00:00,1,0.8573170731707317,False
/api/v1/doc/document/rfc6878/,6878,rfc6878,"IANA Registry for the Session Initiation Protocol (SIP) ""Priority"" Header Field",2013-03-02 00:02:24+00:00,2013,/api/v1/doc/document/draft-ietf-sipcore-priority/,/api/v1/doc/document/draft-ietf-sipcore-priority/,draft-ietf-sipcore-priority,"IANA Registry for the Session Initiation Protocol (SIP) ""Priority"" Header Field",00,2015-10-14 20:52:50+00:00,2012-12-14 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6881/,6881,rfc6881,Best Current Practice for Communications Services in Support of Emergency Calling,2013-03-08 00:43:29+00:00,2013,/api/v1/doc/document/draft-ietf-ecrit-phonebcp/,/api/v1/doc/document/draft-ietf-ecrit-phonebcp/,draft-ietf-ecrit-phonebcp,Best Current Practice for Communications Services in Support of Emergency Calling,20,2015-10-14 20:51:37+00:00,2007-09-19 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6882/,6882,rfc6882,Support for Resource Reservation Protocol Traffic Engineering (RSVP-TE) in Layer 3 Virtual Private Networks (L3VPNs),2013-03-08 00:43:30+00:00,2013,/api/v1/doc/document/draft-kumaki-murai-l3vpn-rsvp-te/,/api/v1/doc/document/draft-kumaki-murai-l3vpn-rsvp-te/,draft-kumaki-murai-l3vpn-rsvp-te,Support for Resource Reservation Protocol Traffic Engineering (RSVP-TE) in Layer 3 Virtual Private Networks (L3VPNs),09,2018-12-20 08:27:05+00:00,2010-10-08 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6883/,6883,rfc6883,IPv6 Guidance for Internet Content Providers and Application Service Providers,2013-03-08 00:43:30+00:00,2013,/api/v1/doc/document/draft-ietf-v6ops-icp-guidance/,/api/v1/doc/document/draft-ietf-v6ops-icp-guidance/,draft-ietf-v6ops-icp-guidance,IPv6 Guidance for Internet Content Providers and Application Service Providers,05,2015-10-14 20:52:42+00:00,2012-04-18 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6883/,6883,rfc6883,IPv6 Guidance for Internet Content Providers and Application Service Providers,2013-03-08 00:43:30+00:00,2013,/api/v1/doc/document/draft-ietf-v6ops-icp-guidance/,/api/v1/doc/document/draft-carpenter-v6ops-icp-guidance/,draft-carpenter-v6ops-icp-guidance,IPv6 Guidance for Internet Content and Application Service Providers,03,2012-08-13 15:43:26+00:00,2011-10-21 00:00:00+00:00,1,0.9191780821917809,False
/api/v1/doc/document/rfc6854/,6854,rfc6854,"Update to Internet Message Format to Allow Group Syntax in the ""From:"" and ""Sender:"" Header Fields",2013-03-12 21:44:45+00:00,2013,/api/v1/doc/document/draft-leiba-5322upd-from-group/,/api/v1/doc/document/draft-leiba-5322upd-from-group/,draft-leiba-5322upd-from-group,"Update to Internet Message Format to Allow Group Syntax in the ""From:"" and ""Sender:"" Header Fields",09,2015-10-14 20:52:44+00:00,2012-07-02 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6855/,6855,rfc6855,IMAP Support for UTF-8,2013-03-12 21:44:46+00:00,2013,/api/v1/doc/document/draft-ietf-eai-5738bis/,/api/v1/doc/document/draft-ietf-eai-5738bis/,draft-ietf-eai-5738bis,IMAP Support for UTF-8,12,2020-01-21 08:32:22+00:00,2011-03-30 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc6855/,6855,rfc6855,IMAP Support for UTF-8,2013-03-12 21:44:46+00:00,2013,/api/v1/doc/document/draft-ietf-eai-5738bis/,/api/v1/doc/document/draft-ietf-eai-5378bis/,draft-ietf-eai-5378bis,IMAP Support for UTF-8,00,2024-09-24 23:12:01+00:00,2010-11-08 00:00:00+00:00,1,0.9642857142857143,False
/api/v1/doc/document/rfc6856/,6856,rfc6856,Post Office Protocol Version 3 (POP3) Support for UTF-8,2013-03-12 21:44:46+00:00,2013,/api/v1/doc/document/draft-ietf-eai-rfc5721bis/,/api/v1/doc/document/draft-ietf-eai-rfc5721bis/,draft-ietf-eai-rfc5721bis,Post Office Protocol Version 3 (POP3) Support for UTF-8,08,2015-10-14 20:52:23+00:00,2010-09-27 00:00:00+00:00,0,,True
