publication_year,publishing_unit_id,figure_area,rfc_count,group_acronym,group_name,stream_slug,group_type_slug
2022,wg:/api/v1/group/group/1642/,int,2,ntp,Network Time Protocols,ietf,wg
2022,wg:/api/v1/group/group/1723/,int,3,6man,IPv6 Maintenance,ietf,wg
2022,wg:/api/v1/group/group/1817/,int,1,lwig,Light-Weight Implementation Guidance,ietf,wg
2022,wg:/api/v1/group/group/1958/,int,1,dprive,DNS PRIVate Exchange,ietf,wg
2022,wg:/api/v1/group/group/2266/,int,1,drip,Drone Remote ID Protocol,ietf,wg
2022,wg:/api/v1/group/group/988/,int,1,dhc,Dynamic Host Configuration,ietf,wg
2022,wg:/api/v1/group/group/1452/,ops,2,dnsop,Domain Name System Operations,ietf,wg
2022,wg:/api/v1/group/group/1575/,ops,1,netconf,Network Configuration,ietf,wg
2022,wg:/api/v1/group/group/1578/,ops,1,v6ops,IPv6 Operations,ietf,wg
2022,wg:/api/v1/group/group/1584/,ops,1,grow,Global Routing Operations,ietf,wg
2022,wg:/api/v1/group/group/1599/,ops,1,opsec,Operational Security Capabilities for IP Network Infrastructure,ietf,wg
2022,wg:/api/v1/group/group/1638/,ops,2,netmod,Network Modeling,ietf,wg
2022,wg:/api/v1/group/group/1714/,ops,4,opsawg,Operations and Management Area Working Group,ietf,wg
2022,wg:/api/v1/group/group/1956/,ops,1,anima,Autonomic Networking Integrated Model and Approach,ietf,wg
2022,wg:/api/v1/group/group/2166/,ops,5,sidrops,SIDR Operations,ietf,wg
2022,wg:/api/v1/group/group/2248/,ops,1,mops,Media OPerationS,ietf,wg
2022,wg:/api/v1/group/group/1041/,rtg,4,idr,Inter-Domain Routing,ietf,wg
2022,wg:/api/v1/group/group/1140/,rtg,2,mpls,Multiprotocol Label Switching,ietf,wg
2022,wg:/api/v1/group/group/1397/,rtg,4,pim,Protocols for IP Multicast,ietf,wg
2022,wg:/api/v1/group/group/1628/,rtg,1,bfd,Bidirectional Forwarding Detection,ietf,wg
2022,wg:/api/v1/group/group/1630/,rtg,1,pce,Path Computation Element,ietf,wg
2022,wg:/api/v1/group/group/1751/,rtg,8,lisp,Locator/ID Separation Protocol,ietf,wg
2022,wg:/api/v1/group/group/1905/,rtg,1,spring,Source Packet Routing in Networking,ietf,wg
2022,wg:/api/v1/group/group/1910/,rtg,1,sfc,Service Function Chaining,ietf,wg
2022,wg:/api/v1/group/group/1960/,rtg,3,bess,BGP Enabled ServiceS,ietf,wg
2022,wg:/api/v1/group/group/1962/,rtg,1,detnet,Deterministic Networking,ietf,wg
2022,wg:/api/v1/group/group/1964/,rtg,2,bier,Bit Indexed Explicit Replication,ietf,wg
2022,wg:/api/v1/group/group/1985/,rtg,1,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2022,wg:/api/v1/group/group/2150/,rtg,1,babel,Babel routing protocol,ietf,wg
2022,wg:/api/v1/group/group/2215/,rtg,4,lsr,Link State Routing,ietf,wg
2022,wg:/api/v1/group/group/1326/,sec,6,tls,Transport Layer Security,ietf,wg
2022,wg:/api/v1/group/group/1634/,sec,1,kitten,Common Authentication Technology Next Generation,ietf,wg
2022,wg:/api/v1/group/group/1674/,sec,2,emu,EAP Method Update,ietf,wg
2022,wg:/api/v1/group/group/1740/,sec,2,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2022,wg:/api/v1/group/group/1748/,sec,2,oauth,Web Authorization Protocol,ietf,wg
2022,wg:/api/v1/group/group/1921/,sec,6,ace,Authentication and Authorization for Constrained Environments,ietf,wg
2022,wg:/api/v1/group/group/1996/,sec,2,dots,DDoS Open Threat Signaling,ietf,wg
2022,wg:/api/v1/group/group/2002/,sec,4,cose,CBOR Object Signing and Encryption,ietf,wg
2022,wg:/api/v1/group/group/2143/,sec,1,curdle,"CURves, Deprecating and a Little more Encryption",ietf,wg
2022,wg:/api/v1/group/group/2164/,sec,3,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2022,wg:/api/v1/group/group/2211/,sec,1,suit,Software Updates for Internet of Things,ietf,wg
2022,wg:/api/v1/group/group/1089/,tsv,6,ippm,IP Performance Measurement,ietf,wg
2022,wg:/api/v1/group/group/1152/,tsv,1,nfsv4,Network File System Version 4,ietf,wg
2022,wg:/api/v1/group/group/1463/,tsv,1,tsvwg,Transport Area Working Group,ietf,wg
2022,wg:/api/v1/group/group/1620/,tsv,2,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2022,wg:/api/v1/group/group/1744/,tsv,4,alto,Application-Layer Traffic Optimization,ietf,wg
2022,wg:/api/v1/group/group/1966/,tsv,4,dtn,Delay/Disruption Tolerant Networking,ietf,wg
2022,wg:/api/v1/group/group/2161/,tsv,6,quic,QUIC,ietf,wg
2022,wg:/api/v1/group/group/2268/,tsv,2,masque,Multiplexed Application Substrate over QUIC Encryption,ietf,wg
2023,rg:/api/v1/group/group/1849/,Other,1,icnrg,Information-Centric Networking,irtf,rg
2023,rg:/api/v1/group/group/1883/,Other,2,nwcrg,Coding for efficient NetWork Communications Research Group,irtf,rg
2023,rg:/api/v1/group/group/2202/,Other,1,panrg,Path Aware Networking RG,irtf,rg
2023,rg:/api/v1/group/group/2227/,Other,3,pearg,Privacy Enhancements and Assessments Research Group,irtf,rg
2023,rg:/api/v1/group/group/2228/,Other,1,qirg,Quantum Internet Research Group,irtf,rg
2023,rg:/api/v1/group/group/31/,Other,6,cfrg,Crypto Forum,irtf,rg
2023,stream:iab,Other,2,iab,Internet Architecture Board,iab,ietf
2023,stream:ietf-other,Other,5,none,Individual Submissions,ietf,individ
2023,stream:ise,Other,11,none,Individual Submissions,ise,individ
2023,wg:/api/v1/group/group/2280/,Other,2,shmoo,Stay Home Meet Occasionally Online,ietf,wg
2023,wg:/api/v1/group/group/2340/,Other,1,elegy,NomCom Eligibility Update,ietf,wg
2023,wg:/api/v1/group/group/1718/,art,2,httpbis,HTTP,ietf,wg
2023,wg:/api/v1/group/group/1762/,art,1,sipcore,Session Initiation Protocol Core,ietf,wg
2023,wg:/api/v1/group/group/1812/,art,2,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2023,wg:/api/v1/group/group/1822/,art,1,cdni,Content Delivery Networks Interconnection,ietf,wg
2023,wg:/api/v1/group/group/1899/,art,2,stir,Secure Telephone Identity Revisited,ietf,wg
2023,wg:/api/v1/group/group/1918/,art,1,uta,Using TLS in Applications,ietf,wg
2023,wg:/api/v1/group/group/2176/,art,2,jmap,JSON Mail Access Protocol,ietf,wg
2023,wg:/api/v1/group/group/2205/,art,2,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2023,wg:/api/v1/group/group/2273/,art,1,asap,Automatic SIP trunking And Peering,ietf,wg
2023,wg:/api/v1/group/group/2283/,art,1,httpapi,Building Blocks for HTTP APIs,ietf,wg
2023,wg:/api/v1/group/group/2286/,art,1,jsonpath,JSON Path,ietf,wg
2023,wg:/api/v1/group/group/1817/,int,1,lwig,Light-Weight Implementation Guidance,ietf,wg
2023,wg:/api/v1/group/group/1847/,int,1,dmm,Distributed Mobility Management,ietf,wg
2023,wg:/api/v1/group/group/1897/,int,3,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2023,wg:/api/v1/group/group/2148/,int,4,lpwan,IPv6 over Low Power Wide-Area Networks,ietf,wg
2023,wg:/api/v1/group/group/2167/,int,1,ipwave,IP Wireless Access in Vehicular Environments,ietf,wg
2023,wg:/api/v1/group/group/2246/,int,3,add,Adaptive DNS Discovery,ietf,wg
2023,wg:/api/v1/group/group/2266/,int,2,drip,Drone Remote ID Protocol,ietf,wg
2023,wg:/api/v1/group/group/1452/,ops,6,dnsop,Domain Name System Operations,ietf,wg
2023,wg:/api/v1/group/group/1578/,ops,1,v6ops,IPv6 Operations,ietf,wg
2023,wg:/api/v1/group/group/1584/,ops,1,grow,Global Routing Operations,ietf,wg
2023,wg:/api/v1/group/group/1599/,ops,2,opsec,Operational Security Capabilities for IP Network Infrastructure,ietf,wg
2023,wg:/api/v1/group/group/1682/,ops,1,dime,Diameter Maintenance and Extensions,ietf,wg
2023,wg:/api/v1/group/group/1714/,ops,8,opsawg,Operations and Management Area Working Group,ietf,wg
2023,wg:/api/v1/group/group/2166/,ops,1,sidrops,SIDR Operations,ietf,wg
2023,wg:/api/v1/group/group/945/,ops,1,bmwg,Benchmarking Methodology,ietf,wg
2023,wg:/api/v1/group/group/1041/,rtg,5,idr,Inter-Domain Routing,ietf,wg
2023,wg:/api/v1/group/group/1397/,rtg,4,pim,Protocols for IP Multicast,ietf,wg
2023,wg:/api/v1/group/group/1524/,rtg,1,ccamp,Common Control and Measurement Plane,ietf,wg
2023,wg:/api/v1/group/group/1619/,rtg,1,rtgwg,Routing Area Working Group,ietf,wg
2023,wg:/api/v1/group/group/1628/,rtg,1,bfd,Bidirectional Forwarding Detection,ietf,wg
2023,wg:/api/v1/group/group/1630/,rtg,4,pce,Path Computation Element,ietf,wg
2023,wg:/api/v1/group/group/1751/,rtg,1,lisp,Locator/ID Separation Protocol,ietf,wg
2023,wg:/api/v1/group/group/1840/,rtg,1,nvo3,Network Virtualization Overlays,ietf,wg
2023,wg:/api/v1/group/group/1905/,rtg,1,spring,Source Packet Routing in Networking,ietf,wg
2023,wg:/api/v1/group/group/1910/,rtg,3,sfc,Service Function Chaining,ietf,wg
2023,wg:/api/v1/group/group/1960/,rtg,1,bess,BGP Enabled ServiceS,ietf,wg
2023,wg:/api/v1/group/group/2215/,rtg,12,lsr,Link State Routing,ietf,wg
2023,wg:/api/v1/group/group/2256/,rtg,2,raw,Reliable and Available Wireless,ietf,wg
2023,wg:/api/v1/group/group/1326/,sec,1,tls,Transport Layer Security,ietf,wg
2023,wg:/api/v1/group/group/1674/,sec,1,emu,EAP Method Update,ietf,wg
2023,wg:/api/v1/group/group/1740/,sec,7,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2023,wg:/api/v1/group/group/1748/,sec,3,oauth,Web Authorization Protocol,ietf,wg
2023,wg:/api/v1/group/group/1869/,sec,1,sacm,Security Automation and Continuous Monitoring,ietf,wg
2023,wg:/api/v1/group/group/1921/,sec,3,ace,Authentication and Authorization for Constrained Environments,ietf,wg
2023,wg:/api/v1/group/group/1995/,sec,3,acme,Automated Certificate Management Environment,ietf,wg
2023,wg:/api/v1/group/group/1996/,sec,2,dots,DDoS Open Threat Signaling,ietf,wg
2023,wg:/api/v1/group/group/2002/,sec,2,cose,CBOR Object Signing and Encryption,ietf,wg
2023,wg:/api/v1/group/group/2164/,sec,6,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2023,wg:/api/v1/group/group/2169/,sec,1,secevent,Security Events,ietf,wg
2023,wg:/api/v1/group/group/2194/,sec,1,teep,Trusted Execution Environment Provisioning,ietf,wg
2023,wg:/api/v1/group/group/2220/,sec,1,mls,Messaging Layer Security,ietf,wg
2023,wg:/api/v1/group/group/2231/,sec,1,rats,Remote ATtestation ProcedureS,ietf,wg
2023,wg:/api/v1/group/group/1089/,tsv,5,ippm,IP Performance Measurement,ietf,wg
2023,wg:/api/v1/group/group/1463/,tsv,4,tsvwg,Transport Area Working Group,ietf,wg
2023,wg:/api/v1/group/group/1620/,tsv,2,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2023,wg:/api/v1/group/group/1744/,tsv,1,alto,Application-Layer Traffic Optimization,ietf,wg
2023,wg:/api/v1/group/group/1838/,tsv,1,rmcat,RTP Media Congestion Avoidance Techniques,ietf,wg
2023,wg:/api/v1/group/group/2161/,tsv,2,quic,QUIC,ietf,wg
2023,wg:/api/v1/group/group/2268/,tsv,1,masque,Multiplexed Application Substrate over QUIC Encryption,ietf,wg
2024,rg:/api/v1/group/group/1849/,Other,4,icnrg,Information-Centric Networking,irtf,rg
2024,rg:/api/v1/group/group/1988/,Other,1,hrpc,Human Rights Protocol Considerations,irtf,rg
2024,rg:/api/v1/group/group/1991/,Other,1,t2trg,Thing-to-Thing,irtf,rg
2024,rg:/api/v1/group/group/2228/,Other,1,qirg,Quantum Internet Research Group,irtf,rg
2024,rg:/api/v1/group/group/31/,Other,1,cfrg,Crypto Forum,irtf,rg
2024,stream:iab,Other,3,iab,Internet Architecture Board,iab,ietf
2024,stream:ietf-other,Other,7,sec,Security Area,ietf,area
2024,stream:ise,Other,5,none,Individual Submissions,ise,individ
2024,wg:/api/v1/group/group/1953/,art,3,calext,Calendaring Extensions,ietf,wg
2024,wg:/api/v1/group/group/2022/,art,2,cellar,Codec Encoding for LossLess Archiving and Realtime transmission,ietf,wg
2024,wg:/api/v1/group/group/2146/,art,3,regext,Registration Protocols Extensions,ietf,wg
2024,wg:/api/v1/group/group/2175/,art,2,cbor,Concise Binary Object Representation Maintenance and Extensions,ietf,wg
2024,wg:/api/v1/group/group/2176/,art,3,jmap,JSON Mail Access Protocol,ietf,wg
2024,wg:/api/v1/group/group/2205/,art,4,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2024,wg:/api/v1/group/group/2285/,art,1,sframe,Secure Media Frames,ietf,wg
2024,wg:/api/v1/group/group/2286/,art,1,jsonpath,JSON Path,ietf,wg
2024,wg:/api/v1/group/group/2299/,art,1,sedate,Serialising Extended Data About Times and Events,ietf,wg
2024,wg:/api/v1/group/group/2341/,art,1,uuidrev,Revise Universally Unique Identifier Definitions,ietf,wg
2024,wg:/api/v1/group/group/1642/,int,1,ntp,Network Time Protocols,ietf,wg
2024,wg:/api/v1/group/group/1665/,int,1,intarea,Internet Area Working Group,ietf,wg
2024,wg:/api/v1/group/group/1723/,int,3,6man,IPv6 Maintenance,ietf,wg
2024,wg:/api/v1/group/group/1803/,int,2,homenet,Home Networking,ietf,wg
2024,wg:/api/v1/group/group/1897/,int,1,6lo,IPv6 over Networks of Resource-constrained Nodes,ietf,wg
2024,wg:/api/v1/group/group/1958/,int,1,dprive,DNS PRIVate Exchange,ietf,wg
2024,wg:/api/v1/group/group/1966/,int,1,dtn,Delay/Disruption Tolerant Networking,ietf,wg
2024,wg:/api/v1/group/group/2246/,int,1,add,Adaptive DNS Discovery,ietf,wg
2024,wg:/api/v1/group/group/2266/,int,1,drip,Drone Remote ID Protocol,ietf,wg
2024,wg:/api/v1/group/group/2381/,int,1,bpf,BPF/eBPF,ietf,wg
2024,wg:/api/v1/group/group/988/,int,1,dhc,Dynamic Host Configuration,ietf,wg
2024,wg:/api/v1/group/group/1089/,ops,4,ippm,IP Performance Measurement,ietf,wg
2024,wg:/api/v1/group/group/1118/,ops,1,mboned,MBONE Deployment,ietf,wg
2024,wg:/api/v1/group/group/1452/,ops,5,dnsop,Domain Name System Operations,ietf,wg
2024,wg:/api/v1/group/group/1575/,ops,7,netconf,Network Configuration,ietf,wg
2024,wg:/api/v1/group/group/1578/,ops,2,v6ops,IPv6 Operations,ietf,wg
2024,wg:/api/v1/group/group/1714/,ops,2,opsawg,Operations and Management Area Working Group,ietf,wg
2024,wg:/api/v1/group/group/1744/,ops,1,alto,Application-Layer Traffic Optimization,ietf,wg
2024,wg:/api/v1/group/group/2166/,ops,5,sidrops,SIDR Operations,ietf,wg
2024,wg:/api/v1/group/group/2248/,ops,1,mops,Media OPerationS,ietf,wg
2024,wg:/api/v1/group/group/1041/,rtg,1,idr,Inter-Domain Routing,ietf,wg
2024,wg:/api/v1/group/group/1140/,rtg,7,mpls,Multiprotocol Label Switching,ietf,wg
2024,wg:/api/v1/group/group/1524/,rtg,1,ccamp,Common Control and Measurement Plane,ietf,wg
2024,wg:/api/v1/group/group/1619/,rtg,1,rtgwg,Routing Area Working Group,ietf,wg
2024,wg:/api/v1/group/group/1630/,rtg,2,pce,Path Computation Element,ietf,wg
2024,wg:/api/v1/group/group/1650/,rtg,1,trill,Transparent Interconnection of Lots of Links,ietf,wg
2024,wg:/api/v1/group/group/1840/,rtg,2,nvo3,Network Virtualization Overlays,ietf,wg
2024,wg:/api/v1/group/group/1905/,rtg,2,spring,Source Packet Routing in Networking,ietf,wg
2024,wg:/api/v1/group/group/1960/,rtg,5,bess,BGP Enabled ServiceS,ietf,wg
2024,wg:/api/v1/group/group/1962/,rtg,6,detnet,Deterministic Networking,ietf,wg
2024,wg:/api/v1/group/group/1964/,rtg,1,bier,Bit Indexed Explicit Replication,ietf,wg
2024,wg:/api/v1/group/group/1985/,rtg,3,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2024,wg:/api/v1/group/group/2150/,rtg,3,babel,Babel routing protocol,ietf,wg
2024,wg:/api/v1/group/group/2215/,rtg,5,lsr,Link State Routing,ietf,wg
2024,wg:/api/v1/group/group/2347/,rtg,1,tvr,Time-Variant Routing,ietf,wg
2024,wg:/api/v1/group/group/1365/,sec,1,openpgp,Open Specification for Pretty Good Privacy,ietf,wg
2024,wg:/api/v1/group/group/1634/,sec,1,kitten,Common Authentication Technology Next Generation,ietf,wg
2024,wg:/api/v1/group/group/1740/,sec,2,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2024,wg:/api/v1/group/group/1918/,sec,1,uta,Using TLS in Applications,ietf,wg
2024,wg:/api/v1/group/group/1921/,sec,1,ace,Authentication and Authorization for Constrained Environments,ietf,wg
2024,wg:/api/v1/group/group/2002/,sec,3,cose,CBOR Object Signing and Encryption,ietf,wg
2024,wg:/api/v1/group/group/2164/,sec,9,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2024,wg:/api/v1/group/group/2231/,sec,2,rats,Remote ATtestation ProcedureS,ietf,wg
2024,wg:/api/v1/group/group/2249/,sec,2,lake,Lightweight Authenticated Key Exchange,ietf,wg
2024,wg:/api/v1/group/group/2269/,sec,3,privacypass,Privacy Pass,ietf,wg
2024,wg:/api/v1/group/group/2276/,sec,1,gnap,Grant Negotiation and Authorization Protocol,ietf,wg
2024,wg:/api/v1/group/group/2312/,sec,2,ohai,Oblivious HTTP Application Intermediation,ietf,wg
2024,wg:/api/v1/group/group/1152/,wit,1,nfsv4,Network File System Version 4,ietf,wg
2024,wg:/api/v1/group/group/1463/,wit,3,tsvwg,Transport and Services Working Group,ietf,wg
2024,wg:/api/v1/group/group/1620/,wit,1,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2024,wg:/api/v1/group/group/1718/,wit,5,httpbis,HTTP,ietf,wg
2024,wg:/api/v1/group/group/1789/,wit,3,core,Constrained RESTful Environments,ietf,wg
2024,wg:/api/v1/group/group/1812/,wit,2,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2024,wg:/api/v1/group/group/1820/,wit,1,rtcweb,Real-Time Communication in WEB-browsers,ietf,wg
2024,wg:/api/v1/group/group/1822/,wit,2,cdni,Content Delivery Networks Interconnection,ietf,wg
2024,wg:/api/v1/group/group/2283/,wit,2,httpapi,Building Blocks for HTTP APIs,ietf,wg
2025,rg:/api/v1/group/group/2234/,Other,1,coinrg,Computing in the Network Research Group,irtf,rg
2025,rg:/api/v1/group/group/31/,Other,4,cfrg,Crypto Forum,irtf,rg
2025,rg:/api/v1/group/group/38/,Other,1,nmrg,Network Management,irtf,rg
2025,rg:/api/v1/group/group/42/,Other,1,iccrg,Internet Congestion Control,irtf,rg
2025,stream:editorial,Other,1,rswg,RFC Series Working Group,editorial,edwg
2025,stream:iab,Other,1,iab,Internet Architecture Board,iab,ietf
2025,stream:ietf-other,Other,4,none,Individual Submissions,ietf,individ
2025,stream:irtf,Other,1,irtfopen,IRTF Open Meeting,irtf,rag
2025,stream:ise,Other,4,none,Individual Submissions,ise,individ
2025,wg:/api/v1/group/group/1762/,art,3,sipcore,Session Initiation Protocol Core,ietf,wg
2025,wg:/api/v1/group/group/1813/,art,1,avtext,Audio/Video Transport Extensions,ietf,wg
2025,wg:/api/v1/group/group/1899/,art,1,stir,Secure Telephone Identity Revisited,ietf,wg
2025,wg:/api/v1/group/group/2146/,art,4,regext,Registration Protocols Extensions,ietf,wg
2025,wg:/api/v1/group/group/2175/,art,1,cbor,Concise Binary Object Representation Maintenance and Extensions,ietf,wg
2025,wg:/api/v1/group/group/2176/,art,1,jmap,JSON Mail Access Protocol,ietf,wg
2025,wg:/api/v1/group/group/2205/,art,3,extra,Email mailstore and eXtensions To Revise or Amend,ietf,wg
2025,wg:/api/v1/group/group/2303/,art,2,mediaman,Media Type Maintenance,ietf,wg
2025,wg:/api/v1/group/group/1642/,int,2,ntp,Network Time Protocols,ietf,wg
2025,wg:/api/v1/group/group/1709/,int,1,tictoc,Timing over IP Connection and Transfer of Clock,ietf,wg
2025,wg:/api/v1/group/group/1723/,int,5,6man,IPv6 Maintenance,ietf,wg
2025,wg:/api/v1/group/group/1895/,int,2,dnssd,Extensions for Scalable DNS Service Discovery,ietf,wg
2025,wg:/api/v1/group/group/1966/,int,2,dtn,Delay/Disruption Tolerant Networking,ietf,wg
2025,wg:/api/v1/group/group/2246/,int,1,add,Adaptive DNS Discovery,ietf,wg
2025,wg:/api/v1/group/group/2266/,int,1,drip,Drone Remote ID Protocol,ietf,wg
2025,wg:/api/v1/group/group/2289/,int,2,madinas,MAC Address Device Identification for Network and Application Services,ietf,wg
2025,wg:/api/v1/group/group/1452/,ops,8,dnsop,Domain Name System Operations,ietf,wg
2025,wg:/api/v1/group/group/1575/,ops,1,netconf,Network Configuration,ietf,wg
2025,wg:/api/v1/group/group/1578/,ops,3,v6ops,IPv6 Operations,ietf,wg
2025,wg:/api/v1/group/group/1584/,ops,1,grow,Global Routing Operations,ietf,wg
2025,wg:/api/v1/group/group/1638/,ops,4,netmod,Network Modeling,ietf,wg
2025,wg:/api/v1/group/group/1714/,ops,10,opsawg,Operations and Management Area Working Group,ietf,wg
2025,wg:/api/v1/group/group/1956/,ops,1,anima,Autonomic Networking Integrated Model and Approach,ietf,wg
2025,wg:/api/v1/group/group/2166/,ops,1,sidrops,SIDR Operations,ietf,wg
2025,wg:/api/v1/group/group/2248/,ops,1,mops,Media OPerationS,ietf,wg
2025,wg:/api/v1/group/group/945/,ops,1,bmwg,Benchmarking Methodology,ietf,wg
2025,wg:/api/v1/group/group/1041/,rtg,7,idr,Inter-Domain Routing,ietf,wg
2025,wg:/api/v1/group/group/1140/,rtg,10,mpls,Multiprotocol Label Switching,ietf,wg
2025,wg:/api/v1/group/group/1397/,rtg,6,pim,Protocols for IP Multicast,ietf,wg
2025,wg:/api/v1/group/group/1619/,rtg,1,rtgwg,Routing Area Working Group,ietf,wg
2025,wg:/api/v1/group/group/1628/,rtg,2,bfd,Bidirectional Forwarding Detection,ietf,wg
2025,wg:/api/v1/group/group/1630/,rtg,7,pce,Path Computation Element,ietf,wg
2025,wg:/api/v1/group/group/1730/,rtg,2,roll,Routing Over Low power and Lossy networks,ietf,wg
2025,wg:/api/v1/group/group/1751/,rtg,1,lisp,Locator/ID Separation Protocol,ietf,wg
2025,wg:/api/v1/group/group/1840/,rtg,1,nvo3,Network Virtualization Overlays,ietf,wg
2025,wg:/api/v1/group/group/1905/,rtg,1,spring,Source Packet Routing in Networking,ietf,wg
2025,wg:/api/v1/group/group/1960/,rtg,9,bess,BGP Enabled ServiceS,ietf,wg
2025,wg:/api/v1/group/group/1964/,rtg,1,bier,Bit Indexed Explicit Replication,ietf,wg
2025,wg:/api/v1/group/group/1969/,rtg,1,pals,Pseudowire And LDP-enabled Services,ietf,wg
2025,wg:/api/v1/group/group/1985/,rtg,4,teas,Traffic Engineering Architecture and Signaling,ietf,wg
2025,wg:/api/v1/group/group/2214/,rtg,3,rift,Routing In Fat Trees,ietf,wg
2025,wg:/api/v1/group/group/2215/,rtg,6,lsr,Link State Routing,ietf,wg
2025,wg:/api/v1/group/group/2216/,rtg,2,lsvr,Link State Vector Routing,ietf,wg
2025,wg:/api/v1/group/group/1326/,sec,1,tls,Transport Layer Security,ietf,wg
2025,wg:/api/v1/group/group/1612/,sec,2,radext,RADIUS EXTensions,ietf,wg
2025,wg:/api/v1/group/group/1674/,sec,1,emu,EAP Method Update,ietf,wg
2025,wg:/api/v1/group/group/1740/,sec,3,ipsecme,IP Security Maintenance and Extensions,ietf,wg
2025,wg:/api/v1/group/group/1748/,sec,4,oauth,Web Authorization Protocol,ietf,wg
2025,wg:/api/v1/group/group/1830/,sec,1,jose,Javascript Object Signing and Encryption,ietf,wg
2025,wg:/api/v1/group/group/1842/,sec,1,scim,System for Cross-domain Identity Management,ietf,wg
2025,wg:/api/v1/group/group/1921/,sec,2,ace,Authentication and Authorization for Constrained Environments,ietf,wg
2025,wg:/api/v1/group/group/1995/,sec,3,acme,Automated Certificate Management Environment,ietf,wg
2025,wg:/api/v1/group/group/2164/,sec,17,lamps,Limited Additional Mechanisms for PKIX and SMIME,ietf,wg
2025,wg:/api/v1/group/group/2220/,sec,1,mls,Messaging Layer Security,ietf,wg
2025,wg:/api/v1/group/group/2231/,sec,3,rats,Remote ATtestation ProcedureS,ietf,wg
2025,wg:/api/v1/group/group/2276/,sec,1,gnap,Grant Negotiation and Authorization Protocol,ietf,wg
2025,wg:/api/v1/group/group/2352/,sec,1,pquip,Post-Quantum Use In Protocols,ietf,wg
2025,wg:/api/v1/group/group/1152/,wit,3,nfsv4,Network File System Version 4,ietf,wg
2025,wg:/api/v1/group/group/1463/,wit,2,tsvwg,Transport and Services Working Group,ietf,wg
2025,wg:/api/v1/group/group/1620/,wit,1,tcpm,TCP Maintenance and Minor Extensions,ietf,wg
2025,wg:/api/v1/group/group/1718/,wit,3,httpbis,HTTP,ietf,wg
2025,wg:/api/v1/group/group/1789/,wit,1,core,Constrained RESTful Environments,ietf,wg
2025,wg:/api/v1/group/group/1812/,wit,4,avtcore,Audio/Video Transport Core Maintenance,ietf,wg
2025,wg:/api/v1/group/group/1822/,wit,1,cdni,Content Delivery Networks Interconnection,ietf,wg
2025,wg:/api/v1/group/group/1924/,wit,3,taps,Transport Services,ietf,wg
2025,wg:/api/v1/group/group/2283/,wit,2,httpapi,Building Blocks for HTTP APIs,ietf,wg
2025,wg:/api/v1/group/group/2291/,wit,1,wish,WebRTC Ingest Signaling over HTTPS,ietf,wg
2025,wg:/api/v1/group/group/2396/,wit,1,ccwg,Congestion Control Working Group,ietf,wg
