lineage_id,lineage_root_drafts,lineage_terminal_drafts,lineage_members,lineage_length,branching_lineage,merging_lineage,lineage_revision_count,lineage_first_submission,lineage_last_submission,lineage_activity_duration_days,lineage_activity_duration_years,observation_days,inactivity_days,lineage_became_rfc,rfc_count,rfc_names,first_rfc_publication,publication_outcome,wg_status,wg_count,wg_names,area_names,rq2_clean_single_wg,rfc_streams,rfc_index_wgs,rfc_index_areas,author_count,organisation_count,organisation_names,cross_organisation,affiliation_alias_matched_records,affiliation_multi_organisation_records,affiliation_unmatched_records,affiliation_missing_records,affiliation_non_organisational_records,wg_assignment
draft--remi-despres--ipv6-rapid-deployment-,draft--remi-despres--ipv6-rapid-deployment-,draft--remi-despres--ipv6-rapid-deployment-,draft--remi-despres--ipv6-rapid-deployment-,1,False,False,1,2008-02-08,2008-02-08,0.0,0.0,6693.0,6693.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-3gpp-collaboration,draft-3gpp-collaboration,draft-3gpp-collaboration,draft-3gpp-collaboration,1,False,False,0,,,,,,,1,1,rfc3113,2001-06-01 07:00:00+00:00,Successful,No recorded WG,0,,,False,Legacy,,,4,2,AT&T; Ericsson,True,2,0,1,1,0,No recorded WG
draft-3k1n-6tisch-alice0,draft-3k1n-6tisch-alice0,draft-3k1n-6tisch-alice0,draft-3k1n-6tisch-alice0,1,False,False,2,2016-12-15,2016-12-15,0.0,0.0,3460.0,3460.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,0,,False,0,0,4,0,0,No recorded WG
draft-451-imp-report,draft-451-imp-report,draft-451-imp-report,draft-451-imp-report,1,False,False,1,2017-07-17,2017-07-17,0.0,0.0,3246.0,3246.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,7,1,Cisco,False,1,0,6,0,0,No recorded WG
draft-451-new-protocol-elements,draft-451-new-protocol-elements,draft-sahib-451-new-protocol-elements,draft-451-new-protocol-elements; draft-sahib-451-new-protocol-elements,2,False,False,6,2017-10-24,2018-08-01,281.0,0.7693360711841205,3147.0,2866.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,2,0,No recorded WG
draft-6man-pmip6-ind,draft-6man-pmip6-ind,draft-6man-pmip6-ind,draft-6man-pmip6-ind,1,False,False,1,2009-03-02,2009-03-02,0.0,0.0,6305.0,6305.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-6man-udpzero,draft-6man-udpzero,draft-6man-udpzero,draft-6man-udpzero,1,False,False,1,2010-05-08,2010-05-08,0.0,0.0,5873.0,5873.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Ericsson,False,1,0,1,0,0,No recorded WG
draft-6tisch-enrollment-enhanced-beacon,draft-6tisch-enrollment-enhanced-beacon,draft-6tisch-enrollment-enhanced-beacon,draft-6tisch-enrollment-enhanced-beacon,1,False,False,1,2018-07-16,2018-07-16,0.0,0.0,2882.0,2882.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-7996-bis,draft-7996-bis,draft-7996-bis,draft-7996-bis,1,False,False,1,2017-12-12,2017-12-12,0.0,0.0,3098.0,3098.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-aanchal-time-implementation-guidance,draft-aanchal-time-implementation-guidance,draft-ietf-ntp-implementation-guidance,draft-aanchal-time-implementation-guidance; draft-ietf-ntp-implementation-guidance,2,False,False,4,2017-10-30,2019-11-19,750.0,2.053388090349076,3141.0,2391.0,0,0,,,Unsuccessful,Single WG,1,ntp,int,True,,,,4,0,,False,0,0,8,0,0,Recorded WG
draft-aanchal4-ntp-mac,draft-aanchal4-ntp-mac,draft-aanchal4-ntp-mac,draft-aanchal4-ntp-mac,1,False,False,4,2016-07-08,2016-10-25,109.0,0.298425735797399,3620.0,3511.0,0,0,,,Unsuccessful,Single WG,1,ntp,int,True,,,,2,0,,False,0,0,2,0,0,Recorded WG
draft-aayadi-6lowpan-tcphc,draft-aayadi-6lowpan-tcphc,draft-aayadi-6lowpan-tcphc,draft-aayadi-6lowpan-tcphc,1,False,False,1,2010-10-25,2010-10-25,0.0,0.0,5703.0,5703.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-aazam-cdni-inter-cloud-architecture,draft-aazam-cdni-inter-cloud-architecture,draft-aazam-cdni-inter-cloud-architecture,draft-aazam-cdni-inter-cloud-architecture,1,False,False,4,2014-05-26,2015-11-13,536.0,1.4674880219028064,4394.0,3858.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-abad-i2nsf-sdn-ipsec-flow-protection,draft-abad-i2nsf-sdn-ipsec-flow-protection,draft-abad-i2nsf-sdn-ipsec-flow-protection,draft-abad-i2nsf-sdn-ipsec-flow-protection,1,False,False,4,2016-07-08,2017-05-04,300.0,0.8213552361396304,3620.0,3320.0,0,0,,,Unsuccessful,Single WG,1,i2nsf,sec,True,,,,2,0,,False,0,0,2,0,0,Recorded WG
draft-abad-sdnrg-sdn-ipsec-flow-protection,draft-abad-sdnrg-sdn-ipsec-flow-protection,draft-abad-sdnrg-sdn-ipsec-flow-protection,draft-abad-sdnrg-sdn-ipsec-flow-protection,1,False,False,2,2015-07-19,2015-10-19,92.0,0.2518822724161533,3975.0,3883.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-abade-xcast20-routing-engine-spec,draft-abade-xcast20-routing-engine-spec,draft-abade-xcast20-routing-engine-spec,draft-abade-xcast20-routing-engine-spec,1,False,False,1,2009-10-18,2009-10-18,0.0,0.0,6075.0,6075.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,0,2,0,No recorded WG
draft-abarth-cake,draft-abarth-cake,draft-abarth-cake,draft-abarth-cake,1,False,False,2,2010-08-22,2011-03-05,195.0,0.5338809034907598,5767.0,5572.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Google,False,1,0,0,0,0,No recorded WG
draft-abarth-cookie,draft-abarth-cookie,draft-abarth-cookie,draft-abarth-cookie,1,False,False,8,2009-08-07,2009-12-30,145.0,0.3969883641341546,6147.0,6002.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-abarth-mime-sniff,draft-abarth-mime-sniff,draft-abarth-mime-sniff,draft-abarth-mime-sniff,1,False,False,7,2009-01-09,2011-01-24,745.0,2.0396988364134154,6357.0,5612.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Google,False,1,0,1,0,0,No recorded WG
draft-abarth-origin,draft-abarth-origin,draft-abarth-origin,draft-abarth-origin,1,False,False,10,2009-01-21,2010-11-26,674.0,1.845311430527036,6345.0,5671.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Google,False,1,0,0,0,0,No recorded WG
draft-abarth-principles-of-origin,draft-abarth-principles-of-origin,draft-abarth-principles-of-origin,draft-abarth-principles-of-origin,1,False,False,1,2011-02-21,2011-02-21,0.0,0.0,5584.0,5584.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Google,False,1,0,0,0,0,No recorded WG
draft-abarth-thewebsocketprotocol,draft-abarth-thewebsocketprotocol,draft-abarth-thewebsocketprotocol,draft-abarth-thewebsocketprotocol,1,False,False,2,2011-01-09,2011-01-09,0.0,0.0,5627.0,5627.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Google,False,2,0,0,0,0,No recorded WG
draft-abarth-url,draft-abarth-url,draft-abarth-url,draft-abarth-url,1,False,False,2,2010-11-09,2011-04-23,165.0,0.4517453798767967,5688.0,5523.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Google,False,1,0,0,0,0,No recorded WG
draft-abarth-websocket-handshake,draft-abarth-websocket-handshake,draft-abarth-websocket-handshake,draft-abarth-websocket-handshake,1,False,False,2,2010-10-18,2010-11-09,22.0,0.0602327173169062,5710.0,5688.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Google,False,1,0,0,0,0,No recorded WG
draft-abd-mpls-ldp-identifier-name,draft-abd-mpls-ldp-identifier-name,draft-abd-mpls-ldp-identifier-name,draft-abd-mpls-ldp-identifier-name,1,False,False,1,2018-09-21,2018-09-21,0.0,0.0,2815.0,2815.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-abdo-hostid-tcpopt-implementation,draft-abdo-hostid-tcpopt-implementation,draft-abdo-hostid-tcpopt-implementation,draft-abdo-hostid-tcpopt-implementation,1,False,False,4,2011-10-21,2012-07-16,269.0,0.7364818617385352,5342.0,5073.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-abeille-netlmm-proxymip6ro,draft-abeille-netlmm-proxymip6ro,draft-abeille-netlmm-proxymip6ro,draft-abeille-netlmm-proxymip6ro,1,False,False,1,2007-11-13,2007-11-13,0.0,0.0,6780.0,6780.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-abel-nfc-urn,draft-abel-nfc-urn,draft-abel-nfc-urn,draft-abel-nfc-urn,1,False,False,0,,,,,,,1,1,rfc4729,2006-11-28 23:00:05+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,1,0,,False,0,0,1,0,0,No recorded WG
draft-abfb-mpls-tp-control-plane-framework,draft-abfb-mpls-tp-control-plane-framework,draft-abfb-mpls-tp-control-plane-framework,draft-abfb-mpls-tp-control-plane-framework,1,False,False,3,2009-02-22,2010-02-22,365.0,0.999315537303217,6313.0,5948.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,7,0,,False,0,0,0,7,0,No recorded WG
draft-abhattacharya-bess-l2vpn-ipv6-remotepe,draft-abhattacharya-bess-l2vpn-ipv6-remotepe,draft-abhattacharya-bess-l2vpn-ipv6-remotepe,draft-abhattacharya-bess-l2vpn-ipv6-remotepe,1,False,False,4,2015-01-14,2015-02-19,36.0,0.0985626283367556,4161.0,4125.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-abhattacharya-l2vpn-signaling-ipv6-remotepe,draft-abhattacharya-l2vpn-signaling-ipv6-remotepe,draft-abhattacharya-l2vpn-signaling-ipv6-remotepe,draft-abhattacharya-l2vpn-signaling-ipv6-remotepe,1,False,False,1,2015-01-13,2015-01-13,0.0,0.0,4162.0,4162.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-abhishek-refer-to-event-parameter,draft-abhishek-refer-to-event-parameter,draft-abhishek-refer-to-event-parameter,draft-abhishek-refer-to-event-parameter,1,False,False,2,2014-12-23,2015-06-22,181.0,0.4955509924709103,4183.0,4002.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-abiggs-saag-key-management-service,draft-abiggs-saag-key-management-service,draft-abiggs-saag-key-management-service,draft-abiggs-saag-key-management-service,1,False,False,4,2014-11-17,2015-11-02,350.0,0.9582477754962354,4219.0,3869.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,2,0,0,0,0,No recorded WG
draft-abiggs-saag-primitives-for-conf-group-comms,draft-abiggs-saag-primitives-for-conf-group-comms,draft-abiggs-saag-primitives-for-conf-group-comms,draft-abiggs-saag-primitives-for-conf-group-comms,1,False,False,2,2015-09-13,2015-11-02,50.0,0.136892539356605,3919.0,3869.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,2,0,0,0,0,No recorded WG
draft-abilash-quic-network,draft-abilash-quic-network,draft-abilash-quic-network,draft-abilash-quic-network,1,False,False,1,2017-01-04,2017-01-04,0.0,0.0,3440.0,3440.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,0,2,0,No recorded WG
draft-abiri-cpfp,draft-abiri-cpfp,draft-abiri-cpfp,draft-abiri-cpfp,1,False,False,1,2008-06-30,2008-06-30,0.0,0.0,6550.0,6550.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-aboba-avtcore-quic-multiplexing,draft-aboba-avtcore-quic-multiplexing,draft-aboba-avtcore-quic-multiplexing,draft-aboba-avtcore-quic-multiplexing,1,False,False,5,2017-10-23,2020-01-28,827.0,2.264202600958248,3148.0,2321.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,2,Google; Microsoft,True,2,0,1,0,0,No recorded WG
draft-aboba-avtcore-sfu-rtp,draft-aboba-avtcore-sfu-rtp,draft-aboba-avtcore-sfu-rtp,draft-aboba-avtcore-sfu-rtp,1,False,False,1,2015-07-06,2015-07-06,0.0,0.0,3988.0,3988.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Microsoft,False,1,0,0,0,0,No recorded WG
draft-aboba-dhc-domsearch,draft-aboba-dhc-domsearch,draft-aboba-dhc-domsearch,draft-aboba-dhc-domsearch,1,False,False,0,,,,,,,1,1,rfc3397,2002-11-08 23:49:50+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,2,Apple; Microsoft,True,2,0,0,0,0,No recorded WG
draft-aboba-ip-config,draft-aboba-ip-config,draft-aboba-ip-config,draft-aboba-ip-config,1,False,False,3,2007-09-28,2007-10-11,13.0,0.0355920602327173,6826.0,6813.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Microsoft,False,2,0,1,0,0,No recorded WG
draft-aboba-radext-wlan,draft-aboba-radext-wlan,draft-aboba-radext-wlan,draft-aboba-radext-wlan,1,False,False,9,2008-04-09,2011-10-22,1291.0,3.5345653661875427,6632.0,5341.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Cisco; Microsoft,True,2,0,2,0,0,No recorded WG
draft-aboba-radius-iana,draft-aboba-radius-iana,draft-aboba-radius-iana,draft-aboba-radius-iana,1,False,False,0,,,,,,,1,1,rfc3575,2003-07-30 23:49:21+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,1,1,Microsoft,False,1,0,0,0,0,No recorded WG
draft-aboba-radius-ipv6,draft-aboba-radius-ipv6,draft-aboba-radius-ipv6,draft-aboba-radius-ipv6,1,False,False,0,,,,,,,1,1,rfc3162,2001-08-01 07:00:00+00:00,Successful,No recorded WG,0,,,False,Legacy,,,3,2,Cisco; Microsoft,True,2,0,1,0,0,No recorded WG
draft-aboba-radius-rfc2869bis,draft-aboba-radius-rfc2869bis,draft-aboba-radius-rfc2869bis,draft-aboba-radius-rfc2869bis,1,False,False,0,,,,,,,1,1,rfc3579,2003-09-03 23:20:40+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,1,Microsoft,False,1,0,1,0,0,No recorded WG
draft-aboba-rtcweb-ecrit,draft-aboba-rtcweb-ecrit,draft-aboba-rtcweb-ecrit,draft-aboba-rtcweb-ecrit,1,False,False,2,2012-06-30,2013-06-13,348.0,0.9527720739219712,5089.0,4741.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-aboba-sg-experiment,draft-aboba-sg-experiment,draft-aboba-sg-experiment,draft-aboba-sg-experiment,1,False,False,2,2007-10-11,2007-10-22,11.0,0.0301163586584531,6813.0,6802.0,1,1,rfc5111,2008-01-10 01:20:18+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,2,1,Microsoft,False,1,0,1,0,0,No recorded WG
draft-aboulmagd-ccamp-crldp-ason-ext,draft-aboulmagd-ccamp-crldp-ason-ext,draft-aboulmagd-ccamp-crldp-ason-ext,draft-aboulmagd-ccamp-crldp-ason-ext,1,False,False,0,,,,,,,1,1,rfc3475,2003-04-02 22:36:01+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,1,0,,False,0,0,1,0,0,No recorded WG
draft-aboulmagd-trtcm-inprofile,draft-aboulmagd-trtcm-inprofile,draft-aboulmagd-trtcm-inprofile,draft-aboulmagd-trtcm-inprofile,1,False,False,0,,,,,,,1,1,rfc4115,2005-07-07 18:20:16+00:00,Successful,No recorded WG,0,,,False,INDEPENDENT,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-abr-twitter-reply,draft-abr-twitter-reply,draft-abr-twitter-reply,draft-abr-twitter-reply,1,False,False,1,2018-09-07,2018-09-07,0.0,0.0,2829.0,2829.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Mozilla,False,1,0,0,0,0,No recorded WG
draft-absw-mpls-lsp-ping-mpls-tp-oam-conf,draft-absw-mpls-lsp-ping-mpls-tp-oam-conf,draft-absw-mpls-lsp-ping-mpls-tp-oam-conf,draft-absw-mpls-lsp-ping-mpls-tp-oam-conf,1,False,False,1,2010-07-02,2010-07-02,0.0,0.0,5818.0,5818.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Ericsson; Juniper Networks,True,3,0,1,0,0,No recorded WG
draft-accilent-at-sign,draft-accilent-at-sign,draft-accilent-at-sign,draft-accilent-at-sign,1,False,False,1,2010-07-30,2010-07-30,0.0,0.0,5790.0,5790.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-acee-lsr-ospf-admin-tags,draft-acee-lsr-ospf-admin-tags,draft-ietf-lsr-ospf-admin-tags,draft-acee-lsr-ospf-admin-tags; draft-ietf-lsr-ospf-admin-tags,2,False,False,38,2018-07-23,2025-02-19,2403.0,6.579055441478439,2875.0,472.0,1,1,rfc9825,2025-07-31 17:35:06+00:00,Successful,Single WG,1,lsr,rtg,True,IETF,lsr,rtg,3,2,Cisco; Futurewei,True,4,0,1,0,0,Recorded WG
draft-acee-lsr-ospfv3-extended-lsa-yang,draft-acee-lsr-ospfv3-extended-lsa-yang,draft-ietf-lsr-ospfv3-extended-lsa-yang,draft-acee-lsr-ospfv3-extended-lsa-yang; draft-ietf-lsr-ospfv3-extended-lsa-yang,2,False,False,37,2018-06-27,2024-02-02,2046.0,5.601642710472279,2901.0,855.0,1,1,rfc9587,2024-06-07 23:04:45+00:00,Successful,Single WG,1,lsr,rtg,True,IETF,lsr,rtg,3,3,Cisco; Futurewei; Microsoft,True,5,0,1,0,0,Recorded WG
draft-acee-mip4-bulk-revocation,draft-acee-mip4-bulk-revocation,draft-acee-mip4-bulk-revocation,draft-acee-mip4-bulk-revocation,1,False,False,1,2008-02-12,2008-02-12,0.0,0.0,6689.0,6689.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-acee-netmod-rfc8022bis,draft-acee-netmod-rfc8022bis,draft-ietf-netmod-rfc8022bis,draft-acee-netmod-rfc8022bis; draft-ietf-netmod-rfc8022bis,2,False,False,19,2017-08-28,2018-01-26,151.0,0.4134154688569473,3204.0,3053.0,1,1,rfc8349,2018-03-20 03:26:08+00:00,Successful,Single WG,1,netmod,ops,True,IETF,netmod,ops,3,3,Cisco; Futurewei; Huawei,True,4,0,2,0,0,Recorded WG
draft-acee-ospf-admin-tags,draft-acee-ospf-admin-tags,draft-acee-ospf-admin-tags,draft-acee-ospf-admin-tags,1,False,False,7,2014-09-02,2020-09-23,2213.0,6.05886379192334,4295.0,2082.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Cisco,False,2,0,0,0,0,No recorded WG
draft-acee-ospf-bgp-rr,draft-acee-ospf-bgp-rr,draft-acee-ospf-bgp-rr,draft-acee-ospf-bgp-rr,1,False,False,2,2017-03-13,2017-09-07,178.0,0.487337440109514,3372.0,3194.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,1,Cisco,False,1,0,3,0,0,No recorded WG
draft-acee-ospf-geo-location,draft-acee-ospf-geo-location,draft-acee-ospf-geo-location,draft-acee-ospf-geo-location,1,False,False,6,2016-02-12,2017-10-18,614.0,1.68104038329911,3767.0,3153.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,3,0,0,0,0,No recorded WG
draft-acee-ospf-multi-instance,draft-acee-ospf-multi-instance,draft-acee-ospf-multi-instance,draft-acee-ospf-multi-instance,1,False,False,2,2008-02-14,2008-09-21,220.0,0.6023271731690623,6687.0,6467.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,1,0,2,0,0,No recorded WG
draft-acee-ospf-ospfv3-autoconfig,draft-acee-ospf-ospfv3-autoconfig,draft-acee-ospf-ospfv3-autoconfig,draft-acee-ospf-ospfv3-autoconfig,1,False,False,4,2011-10-23,2012-07-11,262.0,0.7173169062286106,5340.0,5078.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Ericsson,False,2,0,0,0,0,No recorded WG
draft-acee-ospf-prefix-link-attr-impl,draft-acee-ospf-prefix-link-attr-impl,draft-acee-ospf-prefix-link-attr-impl,draft-acee-ospf-prefix-link-attr-impl,1,False,False,4,2015-05-06,2015-05-08,2.0,0.0054757015742642,4049.0,4047.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,1,Cisco,False,1,0,0,0,0,No recorded WG
draft-acee-ospf-rfc4970bis,draft-acee-ospf-rfc4970bis,draft-acee-ospf-rfc4970bis,draft-acee-ospf-rfc4970bis,1,False,False,1,2014-07-31,2014-07-31,0.0,0.0,4328.0,4328.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,2,Akamai Technologies; Cisco,True,4,0,1,0,0,No recorded WG
draft-acee-ospf-rfc6506bis,draft-acee-ospf-rfc6506bis,draft-acee-ospf-rfc6506bis,draft-acee-ospf-rfc6506bis,1,False,False,4,2013-05-08,2013-06-23,46.0,0.1259411362080766,4777.0,4731.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Ericsson,False,1,0,2,0,0,No recorded WG
draft-acee-ospf-transport-instance,draft-acee-ospf-transport-instance,draft-acee-ospf-transport-instance,draft-acee-ospf-transport-instance,1,False,False,3,2008-09-25,2009-02-26,154.0,0.4216290212183436,6463.0,6309.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Cisco,False,2,0,1,0,0,No recorded WG
draft-acee-ospfv3-lsa-extend,draft-acee-ospfv3-lsa-extend,draft-acee-ospfv3-lsa-extend,draft-acee-ospfv3-lsa-extend,1,False,False,3,2013-05-01,2013-09-10,132.0,0.3613963039014374,4784.0,4652.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Cisco; Ericsson,True,4,0,0,0,0,No recorded WG
draft-acee-rtg-yang-key-chain,draft-acee-rtg-yang-key-chain,draft-ietf-rtgwg-yang-key-chain,draft-acee-rtg-yang-key-chain; draft-ietf-rtgwg-yang-key-chain,2,False,False,35,2014-12-01,2017-04-29,880.0,2.409308692676249,4205.0,3325.0,1,1,rfc8177,2017-06-16 00:22:31+00:00,Successful,Single WG,1,rtgwg,rtg,True,IETF,rtgwg,rtg,6,4,Cisco; Ericsson; Huawei; Juniper Networks,True,9,0,2,0,0,Recorded WG
draft-acee-rtgwg-yang-rib-extend,draft-acee-rtgwg-yang-rib-extend,draft-ietf-rtgwg-yang-rib-extend,draft-acee-rtgwg-yang-rib-extend; draft-ietf-rtgwg-yang-rib-extend,2,False,False,36,2015-10-16,2023-10-16,2922.0,8.0,3886.0,964.0,1,1,rfc9403,2023-11-21 03:42:43+00:00,Successful,Single WG,1,rtgwg,rtg,True,IETF,rtgwg,rtg,2,3,Cisco; Futurewei; Huawei,True,3,0,1,0,0,Recorded WG
draft-acg-mboned-multicast-models,draft-acg-mboned-multicast-models,draft-acg-mboned-deprecate-interdomain-asm,draft-acg-mboned-deprecate-interdomain-asm; draft-acg-mboned-multicast-models,2,False,False,6,2016-07-08,2018-07-02,724.0,1.9822039698836411,3620.0,2896.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Futurewei; Juniper Networks,True,3,0,4,0,0,No recorded WG
draft-achi-rpki-signed-object,draft-achi-rpki-signed-object,draft-achi-rpki-signed-object,draft-achi-rpki-signed-object,1,False,False,1,2010-08-20,2010-08-20,0.0,0.0,5769.0,5769.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-ackermann-ntp-pdm-ntp-usage,draft-ackermann-ntp-pdm-ntp-usage,draft-ackermann-ntp-pdm-ntp-usage,draft-ackermann-ntp-pdm-ntp-usage,1,False,False,1,2014-01-24,2014-01-24,0.0,0.0,4516.0,4516.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,0,,False,0,0,4,0,0,No recorded WG
draft-ackermann-tictoc-pdm-ntp-usage,draft-ackermann-tictoc-pdm-ntp-usage,draft-ackermann-tictoc-pdm-ntp-usage,draft-ackermann-tictoc-pdm-ntp-usage,1,False,False,1,2013-10-03,2013-10-03,0.0,0.0,4629.0,4629.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-activity-identifiers,draft-activity-identifiers,draft-activity-identifiers,draft-activity-identifiers,1,False,False,2,2016-03-18,2019-05-23,1161.0,3.178644763860369,3732.0,2571.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-actn-requirement,draft-actn-requirement,draft-actn-requirement,draft-actn-requirement,1,False,False,3,2015-03-24,2015-04-06,13.0,0.0355920602327173,4092.0,4079.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Ericsson; Huawei,True,2,0,2,0,0,No recorded WG
draft-adams-cast-256,draft-adams-cast-256,draft-adams-cast-256,draft-adams-cast-256,1,False,False,0,,,,,,,1,1,rfc2612,1999-06-01 07:00:00+00:00,Successful,No recorded WG,0,,,False,Legacy,,,2,0,,False,0,0,0,2,0,No recorded WG
draft-adams-cmpaltcert,draft-adams-cmpaltcert,draft-adams-cmpaltcert,draft-adams-cmpaltcert,1,False,False,0,,,,,,,1,1,rfc4212,2005-10-04 20:37:48+00:00,Successful,No recorded WG,0,,,False,INDEPENDENT,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-adamson-elasticmcast,draft-adamson-elasticmcast,draft-adamson-elasticmcast,draft-adamson-elasticmcast,1,False,False,1,2013-11-04,2013-11-04,0.0,0.0,4597.0,4597.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-adamson-ipng-radio-req,draft-adamson-ipng-radio-req,draft-adamson-ipng-radio-req,draft-adamson-ipng-radio-req,1,False,False,0,,,,,,,1,1,rfc1677,1994-08-01 07:00:00+00:00,Successful,No recorded WG,0,,,False,Legacy,,,1,0,,False,0,0,1,0,0,No recorded WG
draft-adamson-nfsv4-multi-domain-access,draft-adamson-nfsv4-multi-domain-access,draft-adamson-nfsv4-multi-domain-access,draft-adamson-nfsv4-multi-domain-access,1,False,False,5,2009-07-03,2011-03-13,618.0,1.6919917864476386,6182.0,5564.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Oracle,False,1,0,2,0,0,No recorded WG
