lineage_id,lineage_members,lineage_length,lineage_revision_count,first_history_date,last_history_date,development_duration_days,development_duration_years,has_rfc,rfc_count,rfc_names,final_drafts,final_draft_names,publication_success,publication_status,success_reason,success_rfc_names,success_final_drafts,recorded_groups,recorded_wgs,recorded_wg_count,has_recorded_wg,has_individual_submissions,individual_members,no_recorded_group_members,first_individual_date,first_recorded_wg_date,first_recorded_wgs,individual_to_wg,time_to_wg_days,filename_wg_candidates,filename_candidate_count,filename_candidate_status,wg_classification
lineage_000086,draft-aboba-radius-ipv6,1,11,2000-08-11,2001-06-25,318.0,0.8706365503080082,1,1,RFC3162,draft-aboba-radius-ipv6-10,draft-aboba-radius-ipv6,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC3162,draft-aboba-radius-ipv6-10,Individual Submissions,,0,0,1,draft-aboba-radius-ipv6,,2000-08-11,,,0,,ipv6;radius,2,Ambiguous candidates,Individual / no recorded WG
lineage_000087,draft-aboba-radius-rfc2869bis,1,23,2002-04-05,2003-05-16,406.0,1.111567419575633,1,1,RFC3579,draft-aboba-radius-rfc2869bis-22,draft-aboba-radius-rfc2869bis,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC3579,draft-aboba-radius-rfc2869bis-22,Operations and Management Area,,0,0,0,,draft-aboba-radius-rfc2869bis,,,,0,,radius,1,Single candidate,No recorded WG
lineage_000088,draft-aboba-roamops-adif,1,1,2001-01-22,2001-01-22,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboba-roamops-adif,,2001-01-22,,,0,,roamops,1,Single candidate,Individual / no recorded WG
lineage_000089,draft-aboba-rpsl,1,1,1997-11-26,1997-11-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboba-rpsl,,1997-11-26,,,0,,,0,None,Individual / no recorded WG
lineage_000090,draft-aboba-rtcweb-ecrit,1,2,2012-06-30,2013-06-14,349.0,0.9555099247091033,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboba-rtcweb-ecrit,,2012-06-30,,,0,,ecrit;rtcweb,2,Ambiguous candidates,Individual / no recorded WG
lineage_000091,draft-aboba-rtp-http,1,3,1996-10-31,1998-03-28,513.0,1.404517453798768,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboba-rtp-http,,1996-10-31,,,0,,http,1,Single candidate,Individual / no recorded WG
lineage_000092,draft-aboba-rtpscale,1,3,1996-11-28,1997-01-29,62.0,0.1697467488021903,0,0,,,,0,Not published,No mapped published RFC,,,Audio/Video Transport,avt,1,1,0,,,,1996-11-28,avt,0,,,0,None,Recorded WG
lineage_000093,draft-aboba-sg-experiment,1,5,2007-07-05,2007-10-24,111.0,0.30390143737166325,1,1,RFC5111,draft-aboba-sg-experiment-04,draft-aboba-sg-experiment,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC5111,draft-aboba-sg-experiment-04,General Area,,0,0,0,,draft-aboba-sg-experiment,,,,0,,,0,None,No recorded WG
lineage_000094,draft-aboba-unweb,1,1,1997-03-26,1997-03-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboba-unweb,,1997-03-26,,,0,,,0,None,Individual / no recorded WG
lineage_000095,draft-aboba-zeroconf-multi,1,1,1999-10-07,1999-10-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboba-zeroconf-multi,,1999-10-07,,,0,,zeroconf,1,Single candidate,Individual / no recorded WG
lineage_000096,draft-abondo-hmprsvp,1,1,2004-10-18,2004-10-18,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abondo-hmprsvp,,2004-10-18,,,0,,,0,None,Individual / no recorded WG
lineage_000097,draft-abouabdalla-multisip,1,1,2006-08-03,2006-08-03,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abouabdalla-multisip,,2006-08-03,,,0,,,0,None,Individual / no recorded WG
lineage_000098,draft-aboulmagd-ccamp-crldp,1,1,2002-02-25,2002-02-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboulmagd-ccamp-crldp,,2002-02-25,,,0,,ccamp,1,Single candidate,Individual / no recorded WG
lineage_000099,draft-aboulmagd-ccamp-crldp-ason-ext,1,3,2002-06-25,2002-12-06,164.0,0.4490075290896646,1,1,RFC3475,draft-aboulmagd-ccamp-crldp-ason-ext-02,draft-aboulmagd-ccamp-crldp-ason-ext,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC3475,draft-aboulmagd-ccamp-crldp-ason-ext-02,General Area,,0,0,0,,draft-aboulmagd-ccamp-crldp-ason-ext,,,,0,,ccamp,1,Single candidate,No recorded WG
lineage_000100,draft-aboulmagd-ccamp-transport-lmp;draft-ietf-ccamp-transport-lmp,2,6,2003-02-26,2005-05-06,800.0,2.190280629705681,1,1,RFC4394,draft-ietf-ccamp-transport-lmp-02,draft-ietf-ccamp-transport-lmp,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC4394,draft-ietf-ccamp-transport-lmp-02,Common Control and Measurement Plane;Individual Submissions,ccamp,1,1,1,draft-aboulmagd-ccamp-transport-lmp,,2003-02-26,2004-09-17,ccamp,1,569.0,,0,None,Individual to Recorded WG
lineage_000101,draft-aboulmagd-ipo-ason,1,1,2001-02-26,2001-02-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboulmagd-ipo-ason,,2001-02-26,,,0,,ipo,1,Single candidate,Individual / no recorded WG
lineage_000102,draft-aboulmagd-mpls-ldp-optical-uni,1,1,2000-07-20,2000-07-20,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboulmagd-mpls-ldp-optical-uni,,2000-07-20,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_000103,draft-aboulmagd-srvc-def-crldp,1,1,1999-10-26,1999-10-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-aboulmagd-srvc-def-crldp,,1999-10-26,,,0,,,0,None,Individual / no recorded WG
lineage_000104,draft-aboulmagd-trtcm-inprofile,1,3,2003-09-10,2004-11-30,447.0,1.2238193018480492,1,1,RFC4115,draft-aboulmagd-trtcm-inprofile-02,draft-aboulmagd-trtcm-inprofile,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC4115,draft-aboulmagd-trtcm-inprofile-02,Transport Area,,0,0,0,,draft-aboulmagd-trtcm-inprofile,,,,0,,,0,None,No recorded WG
lineage_000105,draft-abr-twitter-reply,1,1,2018-09-07,2018-09-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abr-twitter-reply,,2018-09-07,,,0,,,0,None,Individual / no recorded WG
lineage_000106,draft-abraitis-bgp-rfd-state-ec,1,1,2025-11-16,2025-11-16,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abraitis-bgp-rfd-state-ec,,2025-11-16,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_000107,draft-abraitis-bgp-version-capability,1,19,2019-07-30,2025-09-07,2231.0,6.108145106091718,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abraitis-bgp-version-capability,,2019-07-30,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_000108,draft-abraitis-extcommunity-paths,1,1,2023-01-10,2023-01-10,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abraitis-extcommunity-paths,,2023-01-10,,,0,,,0,None,Individual / no recorded WG
lineage_000109,draft-abraitis-idr-addpath-paths-limit,1,5,2024-01-17,2025-08-14,575.0,1.5742642026009583,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abraitis-idr-addpath-paths-limit,,2024-01-17,,,0,,idr,1,Single candidate,Individual / no recorded WG
lineage_000110,draft-abraitis-idr-maximum-paths-subcode,1,1,2026-06-03,2026-06-03,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abraitis-idr-maximum-paths-subcode,,2026-06-03,,,0,,idr,1,Single candidate,Individual / no recorded WG
lineage_000111,draft-abraitis-idr-maximum-prefix-orf,1,1,2024-12-05,2024-12-05,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-abraitis-idr-maximum-prefix-orf,,2024-12-05,,,0,,idr,1,Single candidate,Individual / no recorded WG
lineage_000112,draft-absw-mpls-lsp-ping-mpls-tp-oam-conf;draft-ietf-mpls-lsp-ping-mpls-tp-oam-conf,2,18,2010-07-02,2015-11-23,1970.0,5.393566050650239,1,1,RFC7759,draft-ietf-mpls-lsp-ping-mpls-tp-oam-conf-16,draft-ietf-mpls-lsp-ping-mpls-tp-oam-conf,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7759,draft-ietf-mpls-lsp-ping-mpls-tp-oam-conf-16,Individual Submissions;Multiprotocol Label Switching,mpls,1,1,1,draft-absw-mpls-lsp-ping-mpls-tp-oam-conf,,2010-07-02,2010-12-13,mpls,1,164.0,,0,None,Individual to Recorded WG
lineage_000113,draft-accilent-at-sign,1,1,2010-07-30,2010-07-30,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-accilent-at-sign,,2010-07-30,,,0,,,0,None,Individual / no recorded WG
lineage_000114,draft-acee-idr-lldp-peer-discovery,1,22,2017-03-13,2025-12-22,3206.0,8.777549623545516,0,0,,,,0,Not published,No mapped published RFC,,,Inter-Domain Routing,idr,1,1,0,,,,2017-03-13,idr,0,,,0,None,Recorded WG
lineage_000115,draft-acee-lsr-isis-yang-augmentation-v1;draft-ietf-lsr-isis-yang-augmentation-v1,2,17,2019-11-04,2025-10-06,2163.0,5.921971252566735,0,0,,,,0,Not published,No mapped published RFC,,,Link State Routing,lsr,1,1,0,,,,2019-11-04,lsr,0,,,0,None,Recorded WG
lineage_000116,draft-acee-lsr-ospf-admin-tags;draft-acee-ospf-admin-tags;draft-ietf-lsr-ospf-admin-tags,3,45,2014-09-02,2025-02-19,3823.0,10.466803559206022,1,1,RFC9825,draft-ietf-lsr-ospf-admin-tags-29,draft-ietf-lsr-ospf-admin-tags,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9825,draft-ietf-lsr-ospf-admin-tags-29,Individual Submissions;Link State Routing,lsr,1,1,1,draft-acee-ospf-admin-tags,,2014-09-02,2018-07-23,lsr,1,1420.0,,0,None,Individual to Recorded WG
lineage_000117,draft-acee-lsr-ospf-transport-instance;draft-acee-ospf-transport-instance;draft-ietf-lsr-ospf-transport-instance;draft-ietf-ospf-transport-instance,4,31,2007-11-07,2026-05-24,6773.0,18.543463381245722,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions;Link State Routing;Open Shortest Path First IGP,lsr;ospf,2,1,1,draft-acee-ospf-transport-instance,,2007-11-07,2009-02-27,ospf,1,478.0,,0,None,Individual to Recorded WG
lineage_000118,draft-acee-lsr-ospf-yang-augmentation-v1;draft-ietf-lsr-ospf-yang-augmentation-v1,2,21,2019-07-07,2026-01-08,2377.0,6.507871321013004,0,0,,,,0,Not published,No mapped published RFC,,,Link State Routing,lsr,1,1,0,,,,2019-07-07,lsr,0,,,0,None,Recorded WG
lineage_000119,draft-acee-lsr-ospfv3-extended-lsa-yang;draft-ietf-lsr-ospfv3-extended-lsa-yang,2,37,2018-06-27,2024-02-02,2046.0,5.601642710472279,1,1,RFC9587,draft-ietf-lsr-ospfv3-extended-lsa-yang-29,draft-ietf-lsr-ospfv3-extended-lsa-yang,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9587,draft-ietf-lsr-ospfv3-extended-lsa-yang-29,Link State Routing,lsr,1,1,0,,,,2018-06-27,lsr,0,,,0,None,Recorded WG
lineage_000120,draft-acee-lsr-ospfv3-sr-yang,1,9,2019-08-13,2022-10-21,1165.0,3.189596167008898,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acee-lsr-ospfv3-sr-yang,,2019-08-13,,,0,,lsr,1,Single candidate,Individual / no recorded WG
lineage_000121,draft-acee-mip4-bulk-revocation,1,2,2007-08-29,2008-02-12,167.0,0.45722108145106094,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acee-mip4-bulk-revocation,,2007-08-29,,,0,,mip4,1,Single candidate,Individual / no recorded WG
lineage_000122,draft-acee-netmod-rfc8022bis;draft-ietf-netmod-rfc8022bis,2,19,2017-08-28,2018-01-26,151.0,0.4134154688569473,1,1,RFC8349,draft-ietf-netmod-rfc8022bis-11,draft-ietf-netmod-rfc8022bis,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8349,draft-ietf-netmod-rfc8022bis-11,Individual Submissions;Network Modeling,netmod,1,1,1,draft-acee-netmod-rfc8022bis,,2017-08-28,2017-10-31,netmod,1,64.0,,0,None,Individual to Recorded WG
lineage_000123,draft-acee-ospf-bgp-rr,1,2,2017-03-13,2017-09-07,178.0,0.487337440109514,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acee-ospf-bgp-rr,,2017-03-13,,,0,,bgp;ospf,2,Ambiguous candidates,Individual / no recorded WG
lineage_000124,draft-acee-ospf-geo-location,1,6,2016-02-12,2017-10-18,614.0,1.68104038329911,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acee-ospf-geo-location,,2016-02-12,,,0,,ospf,1,Single candidate,Individual / no recorded WG
lineage_000125,draft-acee-ospf-multi-instance;draft-ietf-ospf-multi-instance,2,13,2007-09-10,2012-01-19,1592.0,4.358658453114305,1,1,RFC6549,draft-ietf-ospf-multi-instance-09,draft-ietf-ospf-multi-instance,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC6549,draft-ietf-ospf-multi-instance-09,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-acee-ospf-multi-instance,,2007-09-10,2009-02-27,ospf,1,536.0,,0,None,Individual to Recorded WG
lineage_000126,draft-acee-ospf-ospfv3-autoconfig;draft-ietf-ospf-ospfv3-autoconfig,2,20,2011-10-23,2015-02-10,1206.0,3.3018480492813143,1,1,RFC7503,draft-ietf-ospf-ospfv3-autoconfig-15,draft-ietf-ospf-ospfv3-autoconfig,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7503,draft-ietf-ospf-ospfv3-autoconfig-15,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-acee-ospf-ospfv3-autoconfig,,2011-10-23,2012-10-05,ospf,1,348.0,,0,None,Individual to Recorded WG
lineage_000127,draft-acee-ospf-prefix-link-attr-impl,1,4,2015-05-06,2015-05-08,2.0,0.0054757015742642025,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acee-ospf-prefix-link-attr-impl,,2015-05-06,,,0,,ospf,1,Single candidate,Individual / no recorded WG
lineage_000128,draft-acee-ospf-rfc4970bis;draft-ietf-ospf-rfc4970bis,2,9,2014-07-31,2015-10-15,441.0,1.2073921971252566,1,1,RFC7770,draft-ietf-ospf-rfc4970bis-07,draft-ietf-ospf-rfc4970bis,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7770,draft-ietf-ospf-rfc4970bis-07,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-acee-ospf-rfc4970bis,,2014-07-31,2015-01-24,ospf,1,177.0,,0,None,Individual to Recorded WG
lineage_000129,draft-acee-ospf-rfc6506bis;draft-ietf-ospf-rfc6506bis,2,10,2013-05-08,2013-12-14,220.0,0.6023271731690623,1,1,RFC7166,draft-ietf-ospf-rfc6506bis-05,draft-ietf-ospf-rfc6506bis,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC7166,draft-ietf-ospf-rfc6506bis-05,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-acee-ospf-rfc6506bis,,2013-05-08,2013-08-13,ospf,1,97.0,,0,None,Individual to Recorded WG
lineage_000130,draft-acee-ospfv3-lsa-extend;draft-baker-ipv6-ospf-extensible;draft-ietf-ospf-ospfv3-lsa-extend,3,28,2013-02-18,2018-01-25,1802.0,4.933607118412047,1,1,RFC8362,draft-ietf-ospf-ospfv3-lsa-extend-23,draft-ietf-ospf-ospfv3-lsa-extend,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8362,draft-ietf-ospf-ospfv3-lsa-extend-23,Individual Submissions;Open Shortest Path First IGP,ospf,1,1,1,draft-acee-ospfv3-lsa-extend;draft-baker-ipv6-ospf-extensible,,2013-02-18,2013-10-15,ospf,1,239.0,,0,None,Individual to Recorded WG
lineage_000131,draft-acee-rtg-yang-key-chain;draft-ietf-rtgwg-yang-key-chain,2,35,2014-12-01,2017-04-29,880.0,2.409308692676249,1,1,RFC8177,draft-ietf-rtgwg-yang-key-chain-24,draft-ietf-rtgwg-yang-key-chain,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8177,draft-ietf-rtgwg-yang-key-chain-24,Individual Submissions;Routing Area Working Group,rtgwg,1,1,1,draft-acee-rtg-yang-key-chain,,2014-12-01,2015-12-01,rtgwg,1,365.0,,0,None,Individual to Recorded WG
lineage_000132,draft-acee-rtgwg-vrrp-rfc8347bis,1,7,2023-03-08,2024-09-27,569.0,1.5578370978781657,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acee-rtgwg-vrrp-rfc8347bis,,2023-03-08,,,0,,rtgwg;vrrp,2,Ambiguous candidates,Individual / no recorded WG
lineage_000133,draft-acee-rtgwg-yang-rib-extend;draft-ietf-rtgwg-yang-rib-extend,2,36,2015-10-16,2023-10-16,2922.0,8.0,1,1,RFC9403,draft-ietf-rtgwg-yang-rib-extend-24,draft-ietf-rtgwg-yang-rib-extend,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC9403,draft-ietf-rtgwg-yang-rib-extend-24,Routing Area Working Group,rtgwg,1,1,0,,,,2015-10-16,rtgwg,0,,,0,None,Recorded WG
lineage_000134,draft-acg-mboned-deprecate-interdomain-asm;draft-acg-mboned-multicast-models;draft-ietf-mboned-deprecate-interdomain-asm,3,14,2016-07-08,2020-03-09,1340.0,3.668720054757016,1,1,RFC8815,draft-ietf-mboned-deprecate-interdomain-asm-07,draft-ietf-mboned-deprecate-interdomain-asm,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC8815,draft-ietf-mboned-deprecate-interdomain-asm-07,Individual Submissions;MBONE Deployment,mboned,1,1,1,draft-acg-mboned-deprecate-interdomain-asm;draft-acg-mboned-multicast-models,,2016-07-08,2018-08-10,mboned,1,763.0,,0,None,Individual to Recorded WG
lineage_000135,draft-achanta-dhc-ap-options,1,1,2005-06-02,2005-06-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-achanta-dhc-ap-options,,2005-06-02,,,0,,dhc,1,Single candidate,Individual / no recorded WG
lineage_000136,draft-acharya-ipsecme-esp-ecmp,1,1,2023-04-21,2023-04-21,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acharya-ipsecme-esp-ecmp,,2023-04-21,,,0,,ipsecme,1,Single candidate,Individual / no recorded WG
lineage_000137,draft-acharya-ipsofacto-mpls-mcast,1,1,1999-02-25,1999-02-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acharya-ipsofacto-mpls-mcast,,1999-02-25,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_000138,draft-acharya-ipsw-fast-cell,1,1,1997-07-11,1997-07-11,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acharya-ipsw-fast-cell,,1997-07-11,,,0,,,0,None,Individual / no recorded WG
lineage_000139,draft-achi-rpki-signed-object;draft-ietf-sidr-signed-object,2,6,2010-08-20,2011-05-10,263.0,0.7200547570157426,1,1,RFC6488,draft-ietf-sidr-signed-object-04,draft-ietf-sidr-signed-object,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC6488,draft-ietf-sidr-signed-object-04,Individual Submissions;Secure Inter-Domain Routing,sidr,1,1,1,draft-achi-rpki-signed-object,,2010-08-20,2010-09-28,sidr,1,39.0,,0,None,Individual to Recorded WG
lineage_000140,draft-ackerman-temporal-integrity-metadata,1,1,2026-04-15,2026-04-15,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ackerman-temporal-integrity-metadata,,2026-04-15,,,0,,,0,None,Individual / no recorded WG
lineage_000141,draft-ackermann-ntp-pdm-ntp-usage,1,1,2014-01-24,2014-01-24,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ackermann-ntp-pdm-ntp-usage,,2014-01-24,,,0,,ntp,1,Single candidate,Individual / no recorded WG
lineage_000142,draft-ackermann-tictoc-pdm-ntp-usage,1,1,2013-10-04,2013-10-04,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ackermann-tictoc-pdm-ntp-usage,,2013-10-04,,,0,,ntp;tictoc,2,Ambiguous candidates,Individual / no recorded WG
lineage_000143,draft-acme-ari,1,1,2022-08-17,2022-08-17,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-acme-ari,,2022-08-17,,,0,,acme,1,Single candidate,Individual / no recorded WG
lineage_000144,draft-acme-device-attest;draft-bweeks-acme-device-attest;draft-ietf-acme-device-attest,3,18,2022-05-17,2026-06-01,1476.0,4.041067761806982,0,0,,,,0,Not published,No mapped published RFC,,,Automated Certificate Management Environment;Individual Submissions,acme,1,1,1,draft-bweeks-acme-device-attest,,2022-05-17,2022-12-12,acme,1,209.0,,0,None,Individual to Recorded WG
lineage_000145,draft-activity-identifiers,1,2,2016-03-18,2019-05-23,1161.0,3.1786447638603694,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-activity-identifiers,,2016-03-18,,,0,,,0,None,Individual / no recorded WG
lineage_000146,draft-actn-requirement,1,3,2015-03-25,2015-04-06,12.0,0.03285420944558522,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-actn-requirement,,2015-03-25,,,0,,,0,None,Individual / no recorded WG
lineage_000147,draft-adam-gsmp-min-resource,1,1,1999-10-27,1999-10-27,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-adam-gsmp-min-resource,,1999-10-27,,,0,,gsmp,1,Single candidate,Individual / no recorded WG
